OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0003687 48.23 64.96 54.23 92.02 54.74 91.71
OG0003688 50.21 94.55 51.72 95.80 51.05 96.56
OG0003689 47.87 40.77 51.20 47.20 48.07 41.18
OG0003690 52.55 81.28 52.58 82.83 52.15 81.97
OG0003691 49.84 72.79 50.83 75.75 57.79 92.62
OG0003692 42.87 46.14 44.13 46.57 42.91 46.26
OG0003693 58.28 83.95 59.87 82.32 59.08 83.95
OG0003694 52.54 67.09 55.02 72.54 53.02 67.73
OG0003695 48.50 61.46 49.34 65.66 49.42 65.12
OG0003696 54.83 91.19 54.73 92.55 46.15 90.87
OG0003697 41.47 59.35 43.46 63.55 41.94 59.35
OG0003698 48.37 74.37 49.50 77.00 46.82 77.90
OG0003699 51.25 60.00 52.03 63.87 51.64 59.97
OG0003700 61.73 94.44 61.98 94.61 55.67 71.00
OG0003701 48.73 67.97 48.81 70.34 49.32 68.21
OG0003702 44.06 48.94 43.73 48.95 44.15 48.58
OG0003703 52.01 91.28 53.18 89.81 53.00 90.07
OG0003706 57.35 80.70 56.70 81.96 57.23 69.81
OG0003708 57.59 90.83 58.45 92.66 57.97 91.96
OG0003709 44.96 74.64 45.52 74.79 44.24 74.06
OG0003710 48.58 60.38 48.37 60.93 49.07 62.33
OG0003712 61.20 93.05 64.42 94.53 60.94 91.44
OG0003713 49.48 67.13 49.84 67.85 49.20 65.27
OG0003715 49.20 60.43 48.94 62.43 49.73 62.57
OG0003716 47.52 81.68 47.90 85.11 46.95 84.73
OG0003717 49.72 55.10 50.00 55.66 50.00 55.08
OG0003718 55.64 85.56 55.64 81.89 55.51 85.30
OG0003721 49.80 88.93 50.20 90.44 49.75 89.00
OG0003722 45.23 52.92 45.23 54.15 45.08 52.62
OG0003724 48.56 81.82 48.47 81.54 48.56 83.15
OG0003726 45.62 58.57 46.02 65.74 45.22 60.16
OG0003727 54.28 76.76 53.68 78.41 53.63 77.13
OG0003728 42.90 57.56 42.99 57.75 42.82 56.43
OG0003729 43.23 61.49 43.66 64.37 43.93 63.61
OG0003730 41.93 51.58 42.18 53.10 42.73 55.21
OG0003731 45.75 71.81 46.72 73.55 46.33 72.01
OG0003732 51.31 79.66 51.89 83.14 51.09 80.23
OG0003733 49.12 62.68 46.99 65.54 48.23 61.62
OG0003735 52.83 80.19 56.19 92.20 55.70 91.56
OG0003736 50.56 90.96 52.82 94.35 50.00 90.96
OG0003737 51.98 94.27 52.17 92.62 51.78 92.56
OG0003738 58.53 90.10 57.05 90.77 56.52 90.05
OG0003739 54.60 90.15 53.32 88.65 54.64 89.35
OG0003740 45.25 68.95 46.37 70.81 45.29 68.95
OG0003741 44.68 50.00 44.91 52.78 44.68 50.00
OG0003742 45.04 41.56 45.00 41.85 45.05 41.10
OG0003743 35.93 30.12 35.80 31.11 35.80 30.37
OG0003745 48.97 84.97 50.55 93.25 49.09 84.74
OG0003746 43.65 67.72 43.95 67.02 43.65 68.78
OG0003747 52.50 79.44 49.70 81.31 49.85 77.91
OG0003748 48.63 65.20 49.14 64.22 50.89 80.08
OG0003749 42.15 78.84 42.59 84.08 42.26 79.57
OG0003750 39.18 35.07 39.18 34.33 38.81 35.07
OG0003751 46.76 79.29 47.41 80.58 46.60 78.96
OG0003752 36.84 43.06 41.67 33.98 37.74 44.86
OG0003753 48.60 73.91 48.75 77.81 48.45 75.16
OG0003754 50.68 51.70 52.43 50.75 50.68 51.35
OG0003755 44.56 40.08 44.68 41.40 43.66 35.29
OG0003756 46.26 42.66 47.85 49.00 47.99 50.29
OG0003758 52.46 74.60 51.55 79.56 50.64 77.17
OG0003759 45.61 40.83 43.40 44.14 47.80 38.99
OG0003760 52.29 83.02 56.28 90.12 52.68 83.69
OG0003762 51.16 86.21 52.07 88.06 51.41 86.05
OG0003763 47.97 74.46 47.37 79.95 47.85 77.09
OG0003764 49.44 72.20 49.45 72.51 49.22 72.87
OG0003765 49.08 66.27 50.28 71.37 49.20 66.35
OG0003766 49.82 61.90 49.90 63.14 49.97 61.01
OG0003769 57.07 94.02 58.03 94.95 54.72 90.13
OG0003770 42.26 66.48 42.84 66.67 44.06 72.30
OG0003771 50.10 71.92 50.68 74.22 48.64 70.59
OG0003772 61.83 98.66 60.48 98.39 63.05 96.05
OG0003773 45.75 53.89 46.01 53.36 43.90 48.40
OG0003774 52.83 84.85 53.72 86.38 52.61 85.24
OG0003775 45.24 50.26 45.50 50.77 45.36 51.03
OG0003776 57.93 29.57 55.67 32.28 63.03 24.30
OG0003778 52.38 84.82 52.71 84.60 52.57 84.09
OG0003779 44.08 38.50 44.09 37.64 44.19 38.27
OG0003780 44.73 49.55 45.07 49.10 44.62 49.78
OG0003781 46.81 46.30 46.88 47.67 45.15 41.89
OG0003782 53.66 87.97 62.44 92.04 53.79 88.39
OG0003783 54.38 96.35 52.86 96.43 53.65 98.54
OG0003784 46.50 57.54 46.28 59.02 46.60 56.69
OG0003785 52.81 83.44 52.19 86.56 52.19 82.50
OG0003786 46.99 69.94 47.06 72.98 48.69 70.75
OG0003787 50.32 89.81 65.13 69.92 50.49 91.10
OG0003789 39.67 37.56 38.80 36.80 37.99 36.13
OG0003790 49.30 72.19 50.28 76.69 41.23 57.14
OG0003792 44.91 53.86 44.99 55.67 44.18 50.76
OG0003794 51.67 91.67 67.97 69.70 53.33 96.67
OG0003795 52.61 81.05 50.22 67.10 48.71 64.38
OG0003796 52.99 85.57 53.73 88.56 52.24 84.08
OG0003797 45.68 56.48 41.78 44.52 45.57 56.72
OG0003800 51.39 90.28 51.08 88.57 51.04 89.58
OG0003801 56.67 99.09 54.62 98.46 57.79 99.27
OG0003802 48.32 66.25 48.60 64.82 48.43 65.22
OG0003803 47.63 84.42 48.51 88.35 47.76 85.77
OG0003804 51.79 53.35 51.69 52.77 51.43 52.14
OG0003807 38.35 30.64 38.93 32.25 38.55 31.30
OG0003808 51.40 64.14 52.75 67.36 51.33 63.97
OG0003811 52.66 68.51 52.81 70.20 52.77 68.44
OG0003812 51.15 72.71 49.59 72.18 48.87 68.24
OG0003813 46.17 51.31 46.14 54.41 45.76 46.81
OG0003814 52.92 81.82 53.75 81.25 53.78 80.23
OG0003815 45.65 65.13 45.38 64.51 45.56 65.47
OG0003816 45.41 64.10 45.57 63.61 45.49 63.44
OG0003817 44.92 37.50 51.40 81.25 48.78 60.98
OG0003818 50.65 59.58 54.93 74.68 50.68 60.23
OG0003819 48.76 62.26 49.65 65.08 48.68 61.99
OG0003821 55.95 76.76 57.51 83.60 56.04 77.98
OG0003822 53.00 93.00 49.61 87.40 49.34 86.61
OG0003823 47.98 68.38 50.00 65.66 48.53 67.65
OG0003824 47.45 64.51 51.65 85.61 50.71 84.67
OG0003826 61.86 90.12 61.01 92.39 61.69 92.74
OG0003827 54.58 86.71 54.63 89.99 53.66 90.59
OG0003829 41.27 35.36 40.50 33.20 41.50 35.45
OG0003830 55.11 71.52 55.40 73.54 52.36 76.04
OG0003831 42.50 48.26 42.73 48.30 42.54 47.60
OG0003834 52.85 74.73 52.74 78.61 53.30 78.72
OG0003836 40.88 36.67 40.70 37.37 40.72 36.36
OG0003837 41.38 33.52 43.85 40.37 53.26 67.34
OG0003838 53.59 97.18 53.48 96.74 53.57 98.21
OG0003840 60.19 91.69 60.41 91.78 59.52 91.25
OG0003843 49.63 83.58 46.90 85.85 49.91 83.80
OG0003845 51.48 97.12 51.67 97.27 51.59 96.90
OG0003846 48.37 91.46 50.78 96.09 50.72 82.91
OG0003847 46.75 69.32 49.38 68.94 46.90 70.29
OG0003849 48.23 76.82 49.09 78.81 48.97 79.12
OG0003850 47.65 68.64 47.72 71.48 47.47 69.21
OG0003851 48.00 44.89 47.90 44.29 47.90 44.69
OG0003852 52.29 64.61 52.14 67.22 52.44 65.46
OG0003853 50.36 92.34 50.91 95.62 50.55 91.30
OG0003854 47.51 75.08 48.44 81.93 47.35 77.57
OG0003855 43.56 81.68 43.28 85.57 44.55 82.67
OG0003856 61.44 97.47 61.57 92.99 61.85 95.93
OG0003857 49.01 57.21 49.70 58.48 48.07 73.39
OG0003858 45.26 87.35 47.82 82.13 45.26 87.75
OG0003859 44.47 65.32 44.47 65.77 44.36 66.44
OG0003860 46.91 44.42 48.34 50.65 48.45 50.42
OG0003861 44.66 64.82 44.93 65.52 44.37 64.03
OG0003862 58.65 91.80 56.63 94.13 55.33 77.29
OG0003863 49.07 69.93 49.55 73.65 49.30 71.10
OG0003864 40.11 53.76 40.25 57.40 40.25 54.51
OG0003865 47.44 94.92 47.67 93.26 48.20 96.91
OG0003867 59.95 97.91 57.34 93.12 57.34 94.04
OG0003868 42.58 71.99 42.94 76.18 42.58 72.55
OG0003869 46.60 75.53 47.70 77.11 46.56 76.70
OG0003870 60.80 81.60 61.50 85.92 60.40 82.40
OG0003871 54.73 69.09 54.71 67.87 54.73 68.36
OG0003872 47.13 84.76 47.68 87.32 47.26 85.50
OG0003873 48.35 55.98 51.97 68.64 48.60 55.79
OG0003874 44.96 43.89 45.78 42.29 44.83 44.16
OG0003875 44.81 55.42 44.66 54.18 39.46 39.04
OG0003877 50.31 67.25 48.27 53.96 51.31 66.75
OG0003879 46.87 61.93 50.46 78.29 43.71 45.10
OG0003880 46.15 86.26 52.74 83.61 46.43 88.46
OG0003881 63.84 96.68 65.23 97.74 63.53 96.62
OG0003882 43.72 63.46 44.66 62.14 44.89 67.05
OG0003883 43.17 70.99 43.86 73.38 42.86 70.51
OG0003884 47.32 65.40 48.22 69.56 47.22 66.89
OG0003885 56.25 91.77 58.62 93.73 56.62 92.43
OG0003887 51.68 94.57 52.29 96.18 51.42 95.35
OG0003888 42.86 36.01 43.15 36.61 42.71 36.90
OG0003889 47.80 53.60 47.33 51.26 48.09 52.49
OG0003890 48.20 53.25 48.83 62.47 48.40 53.19
OG0003891 50.44 76.47 51.52 80.69 49.03 74.38
OG0003892 48.18 76.64 51.75 80.32 49.37 78.41
OG0003893 40.38 88.30 40.75 89.81 40.38 90.57
OG0003894 47.66 62.13 49.85 71.76 49.39 75.15
OG0003895 44.63 52.99 44.67 52.58 44.53 52.72
OG0003896 53.04 87.83 52.68 88.24 53.14 89.37
OG0003897 49.27 81.62 50.11 88.61 49.82 85.01
OG0003900 48.28 78.43 48.04 78.92 48.28 79.90
OG0003903 48.55 76.39 51.21 81.80 48.67 74.70
OG0003904 57.26 48.41 55.96 52.40 58.54 41.71
OG0003905 54.92 66.65 52.20 61.53 52.31 60.65
OG0003906 47.03 95.66 47.19 89.65 47.02 90.70
OG0003907 53.45 91.41 54.44 93.96 53.53 92.07
OG0003908 55.81 48.84 50.32 48.41 55.81 47.29
OG0003909 48.84 58.26 48.83 59.48 48.25 58.60
OG0003911 52.34 52.17 58.96 73.58 53.90 52.71
OG0003912 54.04 90.23 54.96 90.47 54.14 88.60
OG0003913 46.16 34.34 46.20 34.00 45.97 33.76
OG0003914 51.05 87.76 50.64 66.58 50.51 64.69
OG0003915 47.92 80.96 47.92 81.84 48.25 79.96
OG0003916 48.87 75.42 49.01 74.86 48.87 75.14
OG0003917 40.85 74.67 42.88 76.94 41.26 75.78
OG0003918 41.04 53.77 41.47 53.08 41.04 53.30
OG0003919 44.96 75.93 45.44 73.15 44.87 75.59
OG0003920 52.70 83.01 52.50 85.44 52.70 83.78
OG0003921 53.93 70.04 64.32 87.84 64.83 89.63
OG0003922 48.93 65.81 49.68 72.08 48.72 66.53
OG0003923 52.82 84.12 54.11 88.22 54.84 85.45
OG0003924 43.71 85.35 43.71 86.50 43.59 85.58
OG0003925 52.23 91.06 38.46 77.78 56.78 86.89
OG0003926 42.95 62.82 44.02 66.24 42.74 60.68
OG0003927 53.47 97.17 57.37 95.93 59.78 95.56
OG0003929 44.37 79.84 45.10 82.53 44.52 80.66
OG0003930 62.27 94.93 62.33 94.27 62.53 96.39
OG0003933 50.82 73.64 52.20 73.99 51.51 72.69
OG0003935 55.02 91.59 54.00 91.78 54.95 91.98
OG0003936 50.00 74.59 51.36 80.98 50.41 74.59
OG0003937 49.11 60.48 47.15 72.91 46.93 65.95
OG0003938 55.51 97.14 56.12 96.33 55.51 97.55
OG0003939 53.11 75.92 52.81 76.60 57.48 91.41
OG0003940 47.15 77.04 45.52 74.08 44.27 70.10
OG0003941 41.27 61.41 41.37 63.36 44.25 68.28
OG0003942 50.88 87.61 50.38 85.71 50.88 88.50
OG0003943 49.16 60.67 48.88 62.78 48.88 60.00
OG0003945 46.63 77.66 46.63 78.01 47.02 77.54
OG0003948 46.84 82.52 47.87 82.45 46.36 83.50
OG0003949 53.08 68.46 58.38 74.62 56.57 71.86
OG0003950 52.00 95.01 51.71 94.86 52.35 94.86
OG0003953 48.24 68.98 39.57 71.43 39.86 71.94
OG0003954 44.51 44.91 44.67 44.59 44.48 44.75
OG0003955 40.22 73.91 39.96 79.61 40.22 74.13
OG0003956 56.43 82.99 56.25 85.74 55.95 84.02
OG0003957 53.64 88.95 55.04 87.15 55.14 86.76
OG0003958 57.53 76.77 57.97 80.38 56.53 76.68
OG0003959 58.92 85.08 59.92 88.69 55.93 88.35
OG0003961 46.40 41.01 46.40 39.57 46.40 41.01
OG0003962 42.92 42.92 44.19 42.71 43.18 41.71
OG0003963 57.06 96.32 57.98 97.55 57.06 96.93
OG0003965 46.79 75.85 51.14 78.86 59.03 81.39
OG0003966 46.98 76.93 44.48 71.90 46.27 75.04
OG0003967 49.45 65.47 44.91 51.74 56.82 85.45
OG0003969 43.31 56.90 46.73 61.22 43.63 56.18
OG0003970 48.11 61.94 49.58 63.56 48.19 61.58
OG0003971 40.99 35.56 40.38 36.62 40.92 35.71
OG0003972 46.03 72.24 46.03 73.37 46.03 71.39
OG0003973 46.09 69.27 49.66 77.03 48.65 77.70
OG0003977 59.80 92.31 60.29 91.60 59.09 92.64
OG0003978 63.56 81.15 58.52 87.02 57.39 84.82
OG0003979 57.10 80.79 59.27 84.92 59.90 85.28
OG0003980 47.60 69.81 47.52 72.91 47.37 71.30
OG0003981 55.80 88.79 51.20 79.54 51.68 78.44
OG0003982 42.17 37.33 42.18 37.84 42.17 38.71
OG0003984 47.73 74.09 47.73 78.18 47.74 73.42
OG0003985 48.79 84.22 48.47 84.65 48.64 84.27
OG0003986 46.56 65.97 47.02 69.43 46.66 64.00
OG0003987 55.60 78.25 56.47 80.82 55.69 77.44
OG0003988 47.80 75.31 48.39 78.11 47.51 76.56
OG0003989 44.00 52.59 44.18 57.43 43.98 52.21
OG0003991 54.96 81.90 55.27 83.91 55.05 81.97
OG0003992 54.90 70.63 53.79 86.25 56.39 86.96
OG0003993 49.13 81.19 49.24 84.52 50.00 83.10
OG0003994 50.06 53.97 49.61 52.61 49.64 53.17
OG0003995 49.72 71.51 49.72 76.92 49.72 72.36
OG0003996 54.75 82.82 58.53 82.10 56.14 81.51
OG0003997 52.55 77.37 52.43 74.76 52.37 76.64
OG0003998 44.53 41.85 44.47 42.27 44.53 41.74
OG0003999 47.54 73.66 42.63 66.28 46.63 72.36
OG0004000 53.20 70.93 56.53 75.34 49.81 62.69
OG0004001 53.87 78.80 54.30 78.51 54.01 79.08
OG0004002 47.77 62.26 49.16 67.73 48.96 65.04
OG0004003 46.13 75.52 47.16 74.47 46.48 76.22
OG0004004 51.38 84.57 52.21 85.73 51.67 83.87
OG0004005 62.50 94.59 60.69 93.89 62.03 86.47
OG0004007 56.37 85.01 57.07 90.49 55.51 85.24
OG0004008 61.99 95.55 62.22 96.44 60.95 96.67
OG0004009 47.47 51.98 47.26 51.30 47.67 52.12
OG0004010 56.34 58.61 55.46 60.59 56.23 59.35
OG0004011 45.72 67.45 45.72 70.97 45.46 67.06
OG0004012 48.38 63.51 46.25 58.24 48.19 62.25
OG0004013 44.03 39.55 35.38 42.45 35.85 41.51
OG0004014 47.88 34.75 43.38 37.42 46.63 30.77
OG0004015 45.50 50.73 45.87 53.27 46.10 51.22
OG0004016 53.31 86.77 55.15 94.63 48.91 75.12
OG0004017 43.52 71.50 44.42 88.85 43.52 85.61
OG0004018 52.12 92.89 53.19 94.52 52.36 93.97
OG0004019 40.44 56.83 40.06 54.55 41.48 58.24
OG0004020 43.89 34.35 44.02 33.59 43.77 34.35
OG0004021 57.85 93.42 58.37 98.05 57.79 92.54
OG0004022 49.13 63.81 50.43 66.74 50.65 65.87
OG0004023 52.80 86.26 55.31 85.68 54.36 84.53
OG0004024 47.07 72.76 47.31 73.83 45.06 67.16
OG0004025 54.89 86.43 56.01 88.55 54.72 86.53
OG0004026 50.31 83.89 50.89 85.66 49.46 84.20
OG0004027 51.79 66.67 52.84 70.10 52.89 66.84
OG0004028 56.04 79.25 54.22 84.79 54.51 84.54
OG0004030 56.51 77.86 57.33 81.15 56.36 77.20
OG0004031 45.62 70.97 46.31 73.73 45.85 71.43
OG0004032 60.00 86.96 63.59 94.40 59.64 73.90
OG0004033 49.50 93.21 49.20 93.64 48.69 90.55
OG0004034 45.83 65.80 46.02 69.43 45.67 65.51
OG0004035 58.65 98.88 58.67 98.87 58.54 98.88
OG0004036 49.27 65.91 49.92 68.20 49.19 64.62
OG0004037 49.42 79.32 49.47 80.01 49.80 75.95
OG0004038 50.30 81.78 50.53 83.58 51.38 76.38
OG0004039 56.86 75.96 60.40 91.35 56.86 74.88
OG0004040 47.83 62.72 47.83 63.91 47.83 62.72
OG0004041 45.71 57.50 45.18 55.71 45.89 59.64
OG0004042 49.46 67.03 52.86 87.88 51.52 86.20
OG0004043 50.66 80.26 50.99 82.51 50.49 81.91
OG0004044 39.32 31.77 43.43 32.85 44.69 45.83
OG0004045 53.01 90.18 50.79 93.19 48.82 86.72
OG0004046 53.02 68.63 54.57 75.42 54.03 68.76
OG0004047 51.69 90.41 52.26 90.79 53.37 94.38
OG0004048 50.36 74.09 49.82 81.16 49.83 76.03
OG0004049 54.62 88.04 53.95 89.47 54.62 86.96
OG0004051 53.27 81.93 51.01 87.37 52.95 82.66
OG0004052 48.88 53.43 49.59 56.03 47.69 49.50
OG0004053 56.06 89.69 57.74 81.61 55.23 88.62
OG0004054 50.00 84.57 55.74 97.54 48.67 79.79
OG0004055 59.73 97.84 61.19 93.60 61.97 96.13
OG0004056 38.50 32.27 38.18 32.91 38.50 29.07
OG0004057 47.45 60.05 49.63 58.46 47.99 59.52
OG0004058 55.04 90.89 54.37 89.60 55.63 91.09
OG0004060 53.25 61.36 51.76 60.92 50.63 48.73
OG0004062 52.51 74.44 52.17 79.06 49.48 69.91
OG0004063 55.48 92.69 58.68 94.98 55.71 93.15
OG0004064 56.96 88.69 58.11 90.66 58.03 88.12
OG0004065 53.49 90.22 53.92 90.82 53.26 90.26
OG0004067 45.58 59.28 52.37 64.17 43.99 60.76
OG0004068 42.53 38.01 45.96 34.56 42.75 35.27
OG0004069 58.66 78.15 57.65 80.53 59.43 77.21
OG0004070 44.55 79.08 44.79 80.83 44.63 79.67
OG0004071 50.00 65.91 50.28 68.18 49.72 66.48
OG0004072 36.97 43.64 31.98 50.45 35.20 44.90
OG0004073 45.44 46.92 46.87 47.96 46.13 50.74
OG0004074 52.54 83.47 48.96 56.96 47.47 52.59
OG0004075 52.10 71.52 54.46 76.83 52.26 70.74
OG0004076 52.07 71.27 52.09 74.25 51.85 72.90
OG0004077 58.19 77.97 50.25 70.44 52.17 74.53
OG0004078 56.02 92.92 55.10 91.59 60.31 88.89
OG0004079 57.87 85.87 59.12 88.07 58.74 85.44
OG0004081 52.16 85.99 52.46 86.89 52.38 86.03
OG0004082 46.41 42.91 46.60 42.34 47.13 45.14
OG0004083 41.84 67.35 41.62 67.68 41.84 67.86
OG0004084 50.88 85.41 51.44 86.83 51.13 85.30
OG0004085 54.91 84.58 55.01 86.05 54.91 85.75
OG0004086 47.61 69.35 47.80 69.54 47.41 69.10
OG0004087 48.84 66.37 49.82 70.48 48.57 67.98
OG0004088 43.52 62.50 43.33 60.44 43.35 59.27
OG0004090 51.29 88.60 52.42 93.39 51.47 89.78
OG0004091 48.67 59.69 49.32 60.59 48.58 60.72
OG0004092 47.68 92.31 47.57 94.00 47.57 92.66
OG0004093 52.94 85.02 56.17 97.78 57.51 89.40
OG0004094 47.96 79.63 48.17 79.82 48.80 80.86
OG0004096 49.72 73.14 50.41 76.24 50.00 73.87
OG0004097 56.02 75.92 56.59 73.75 55.37 76.44
OG0004098 49.43 68.88 49.24 70.86 48.41 63.90
OG0004099 53.74 89.98 54.47 91.23 53.99 90.75
OG0004100 44.16 35.33 41.73 30.99 41.73 30.28
OG0004101 52.88 86.70 52.32 87.47 52.29 87.59
OG0004102 46.09 78.12 46.83 78.57 45.35 76.15
OG0004103 57.89 91.95 59.01 90.99 58.53 91.92
OG0004106 45.52 94.83 46.62 96.72 46.51 94.30
OG0004107 48.63 91.63 49.46 93.94 48.11 87.71
OG0004109 42.00 43.00 42.00 42.50 40.11 38.42
OG0004111 46.58 62.66 44.54 62.34 43.57 61.00
OG0004114 43.84 81.91 43.10 81.59 43.09 80.50
OG0004115 46.22 58.38 46.97 47.73 46.78 60.23
OG0004116 55.44 90.22 54.65 89.53 53.35 88.14
OG0004117 55.35 87.96 55.48 88.10 55.50 93.19
OG0004118 51.71 79.17 53.66 79.45 54.55 81.88
OG0004119 50.92 73.61 51.15 74.88 50.95 74.31
OG0004120 57.11 69.67 57.58 76.78 57.11 69.67
OG0004121 41.39 36.89 39.01 31.41 41.80 38.52
OG0004122 49.13 49.56 49.51 51.20 46.80 49.11
OG0004123 60.74 79.14 58.76 82.18 59.34 81.32
OG0004125 54.52 81.02 62.37 92.47 58.84 79.57
OG0004126 57.06 94.92 58.84 94.39 59.03 96.50
OG0004128 45.00 49.58 43.93 44.92 43.79 45.48
OG0004129 51.47 92.55 51.04 92.28 52.37 92.55
OG0004130 41.76 40.15 41.69 40.00 41.76 38.97
OG0004131 52.27 89.29 53.66 91.36 53.04 91.53
OG0004132 42.53 47.61 42.40 48.37 42.23 48.74
OG0004133 45.25 68.38 47.05 69.55 45.54 69.25
OG0004134 39.78 47.84 38.31 41.58 39.30 47.83
OG0004136 47.75 86.39 49.17 89.17 47.75 86.14
OG0004137 54.05 79.88 54.49 80.60 53.29 80.00
OG0004138 43.58 37.97 44.12 38.16 43.76 37.79
OG0004139 52.25 81.98 51.42 85.56 50.24 84.91
OG0004140 43.96 90.06 40.76 82.35 43.97 90.87
OG0004142 46.42 71.34 45.45 81.82 46.42 71.94
OG0004144 51.21 79.78 52.24 83.27 51.50 80.37
OG0004145 43.42 54.14 43.23 56.02 44.22 58.67
OG0004146 57.90 92.86 60.51 96.58 57.51 92.88
OG0004147 52.05 67.27 52.05 69.09 52.05 68.64
OG0004148 50.40 75.50 52.14 81.20 49.87 67.17
OG0004149 57.12 67.51 63.04 80.43 58.88 70.19
OG0004150 37.25 31.98 46.49 58.45 56.99 91.75
OG0004151 48.25 94.88 50.72 96.16 49.19 96.23
OG0004152 46.44 45.55 46.44 44.84 46.44 45.20
OG0004153 54.58 81.37 56.74 85.94 56.15 84.52
OG0004154 61.02 89.51 62.06 89.42 61.55 91.42
OG0004156 47.18 81.49 45.64 81.43 47.30 82.00
OG0004157 46.50 65.92 46.57 67.00 46.64 65.59
OG0004162 50.74 88.05 49.69 85.83 53.73 89.28
OG0004163 60.31 94.84 59.30 92.80 59.75 93.50
OG0004164 49.58 63.56 49.27 62.36 49.04 66.24
OG0004165 51.11 80.39 49.80 80.47 51.64 82.51
OG0004166 56.50 82.40 61.81 95.67 56.67 83.67
OG0004167 38.90 33.59 39.79 34.48 39.66 33.42
OG0004168 56.07 58.59 56.26 62.44 56.00 59.63
OG0004169 56.18 83.22 56.74 86.51 56.29 84.15
OG0004170 40.64 44.08 40.54 46.17 40.19 43.93
OG0004171 45.06 52.65 44.99 54.22 44.93 62.36
OG0004172 51.41 49.67 51.23 48.12 51.00 49.25
OG0004173 44.77 55.39 45.79 57.35 44.77 55.23
OG0004174 52.19 78.48 51.62 88.68 51.66 76.30
OG0004175 45.57 67.83 50.10 74.66 46.87 70.30
OG0004176 50.70 78.31 53.16 76.31 45.54 70.00
OG0004177 50.82 89.30 51.62 92.29 53.84 82.40
OG0004179 45.38 85.87 45.38 86.96 45.14 84.41
OG0004180 45.50 56.31 46.19 56.25 45.52 56.25
OG0004181 39.50 40.00 40.71 40.71 39.83 40.68
OG0004182 48.43 44.06 48.26 44.44 48.25 44.41
OG0004183 42.12 40.41 42.36 39.58 42.71 41.67
OG0004186 48.26 58.05 49.04 61.59 46.32 58.46
OG0004188 53.59 89.15 48.37 90.40 48.85 92.40
OG0004189 52.01 70.79 52.55 72.79 52.85 69.06
OG0004190 60.82 96.99 61.27 97.69 55.98 90.43
OG0004191 45.87 78.02 45.97 79.44 46.37 80.41
OG0004193 59.63 82.11 61.14 80.45 60.55 83.03
OG0004194 48.08 85.90 49.74 87.56 46.19 87.28
OG0004195 65.64 94.58 65.70 93.65 71.85 75.91
OG0004196 51.65 92.51 51.20 95.51 52.79 85.59
OG0004197 58.27 94.34 58.79 93.31 57.85 95.78
OG0004198 44.97 54.12 45.35 55.81 44.86 55.43
OG0004199 50.20 58.64 52.99 64.96 50.79 59.80
OG0004200 56.33 88.83 56.55 89.76 56.90 89.59
OG0004201 51.07 87.25 52.46 88.84 51.30 87.13
OG0004202 51.51 92.05 52.54 94.92 51.67 92.69
OG0004204 46.44 81.93 46.57 83.39 46.48 83.97
OG0004205 52.08 72.40 50.83 74.38 48.81 73.02
OG0004206 53.02 71.89 61.90 92.06 50.25 63.96
OG0004207 52.92 72.50 53.78 69.75 50.85 71.19
OG0004208 57.22 74.83 55.58 80.76 56.76 91.64
OG0004209 54.90 90.91 55.21 86.11 50.22 76.55
OG0004210 53.95 84.41 54.34 86.36 54.00 82.14
OG0004211 51.09 78.39 51.00 80.13 51.42 79.90
OG0004212 61.59 83.33 61.33 95.31 61.28 88.72
OG0004213 54.41 89.39 56.47 87.63 53.28 90.53
OG0004214 61.76 88.66 60.57 93.81 59.69 93.37
OG0004215 50.94 84.41 52.48 84.95 50.99 85.23
OG0004216 46.85 67.48 48.54 61.75 46.87 63.96
OG0004217 49.00 79.04 49.28 81.92 49.08 79.68
OG0004218 51.56 64.18 48.39 58.27 50.46 62.23
OG0004219 51.38 78.87 52.11 83.33 51.30 79.00
OG0004220 46.94 64.47 49.66 74.83 47.52 65.33
OG0004221 46.63 75.96 47.01 78.53 46.47 76.53
OG0004223 45.29 55.14 43.91 63.45 43.24 43.27
OG0004224 56.59 93.21 55.02 94.06 58.14 96.28
OG0004225 60.16 91.67 59.78 91.26 60.25 93.47
OG0004226 49.72 82.97 53.60 91.89 52.40 89.42
OG0004227 55.67 90.07 56.38 91.13 55.67 90.07
OG0004228 43.60 62.40 49.19 53.23 51.77 51.77
OG0004229 43.97 71.72 43.17 81.94 43.20 73.99
OG0004231 62.56 95.48 62.87 96.04 62.75 94.50
OG0004232 57.16 88.06 63.04 92.81 59.42 90.32
OG0004233 52.45 85.63 54.04 90.46 54.02 87.34
OG0004234 52.52 83.61 52.88 83.37 51.86 82.94
OG0004235 42.54 32.34 42.54 33.33 42.54 32.84
OG0004236 54.36 96.31 54.19 97.32 54.19 97.32
OG0004237 54.42 61.54 55.82 62.69 54.93 62.09
OG0004238 51.90 85.42 52.71 86.91 51.00 84.85
OG0004239 57.10 93.38 59.92 95.42 58.48 99.11
OG0004240 45.13 68.23 45.13 72.05 44.97 68.36
OG0004242 39.72 59.44 40.00 60.00 39.72 60.00
OG0004243 52.06 68.20 52.95 70.82 52.47 68.20
OG0004244 44.72 60.16 44.21 54.55 45.53 60.16
OG0004245 50.48 82.96 52.40 85.62 50.45 79.17
OG0004248 46.74 82.75 47.02 82.80 46.15 82.75
