OG BAT_W-S BAT_S-W BRO_W-S BRO_S-W BGM_W-S BGM_S-W BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0002947 15.56745 23.87094 10.68344 17.30496 7.07708 6.707672 NA 0.9982378 NA 0.9982378 NA 0.7587705 49.03607 49.39157 48.22169 0.1603934 0.1415708 0.1603934 0.4737057 0.4616425 0.4737057 0.6631579 0.6684211 0.6526316
OG0002948 0.8262286 6.08339 96.73888 32.18514 6.934615 5.12149 NA 0.9986711 1.31381 5.579182e-11 NA 0.4931625 46.91849 42.01709 43.42694 0.257654 0.2519748 0.257654 0.5179856 0.523475 0.5179856 0.7648725 0.8045326 0.7847025
OG0002949 22.13064 28.64982 25.83198 9.476178 28.3092 57.54122 NA 0.9943219 1.558352 0.0001968465 NA 0.9943216 36.92275 30.89774 37.66425 0.4078924 0.5276542 0.4078924 0.4947676 0.5122804 0.4947676 0.952381 0.984127 0.9206349
OG0002950 3.074578 5.744234 18.65273 13.24241 2.578806 2.471905 NA 1 NA 0.1790517 NA 1 42.50116 38.93847 42.15487 0.2511753 0.3271147 0.2511753 0.475444 0.4972994 0.475444 0.8095238 0.8315018 0.8205128
OG0002951 2.475612 7.251644 14.94694 5.685378 0.6787149 12.87223 NA 0.999955 NA 0.01541584 NA 1 49.75646 46.54284 47.93898 0.1949939 0.2168871 0.1949939 0.4281105 0.4361081 0.4281105 0.59375 0.65625 0.5833333
OG0002953 0.002070876 0.8116277 5.035652 6.997713 0.01438309 1.976444 NA 0.9995801 NA 0.999579 NA 0.9995791 59.95808 59.51525 60.59784 0.0789167 0.07543258 0.0789167 0.3911131 0.3963954 0.3911131 0.5306122 0.5612245 0.5306122
OG0002954 8.690861 7.761444 31.84979 29.73171 8.070711 13.22586 NA 0.6708307 NA 0.5392979 NA 0.9990926 38.16633 36.34879 38.77839 0.3126015 0.3591037 0.3126015 0.4914657 0.4898839 0.4914657 0.9051282 0.8923077 0.9
OG0002955 2.964258 3.903935 5.894333 8.472912 8.099068 4.685866 NA 0.999359 NA 0.999359 NA 0.1780652 32.67095 32.63977 33.44051 0.4911054 0.5018593 0.4911054 0.5073523 0.4978615 0.5073523 0.9090909 0.8989899 0.8989899
OG0002956 8.122497 7.724187 15.10374 11.73686 8.015947 7.379971 NA 0.8849553 NA 0.3033219 NA 0.8349695 55.88393 53.66568 56.34377 0.08470478 0.1372466 0.08470478 0.4411584 0.4465682 0.4411584 0.6 0.6125 0.5875
OG0002957 1.712262e-15 2.79589e-15 7.117029 6.450255 3.668116 6.325609 NA 0.9805415 NA 0.8188182 NA 0.9805415 61 58.31805 61 0.1119199 0.2933386 0.1119199 0.2845254 0.4281672 0.2845254 0.48 0.48 0.48
OG0002958 0.0572232 0.07657715 29.39132 24.39588 2.668861 7.739059 NA 0.9786501 NA 0.1029734 NA 0.9786501 51.62071 55.71493 58.59117 0.07857612 0.05851733 0.07857612 0.4712367 0.4681293 0.4712367 0.7368421 0.75 0.7236842
OG0002959 1.004459 0.1475403 19.92282 10.26839 3.716666 4.496565 NA 0.4096475 NA 0.00976728 NA 0.9997771 32.3318 32.71034 29.94384 0.4693437 0.4370824 0.4693437 0.4963483 0.4448606 0.4963483 0.9166667 0.9444444 0.8888889
OG0002960 45.21033 31.21988 29.79652 19.21604 30.95602 24.02498 NA 0.08168122 NA 0.1516523 NA 0.3618748 48.28231 50.61417 50.79582 0.08990477 0.09477935 0.08990477 0.4734119 0.4739192 0.4734119 0.8019802 0.8118812 0.7920792
OG0002961 3.927776 13.59374 29.80528 55.061 3.562734 20.96448 NA 0.9959509 NA 0.9959511 NA 0.9959508 51.21953 52.01729 51.91226 0.1013962 0.1003897 0.1013962 0.4890004 0.4880519 0.4890004 0.7667845 0.7526502 0.7526502
OG0002962 2.695609 11.76638 24.13165 16.03446 13.79459 11.81538 NA 0.999423 NA 0.05536997 NA 0.1906948 33.92414 35.2959 29.164 0.6214622 0.4496567 0.6214622 0.6027804 0.5069421 0.6027804 0.9361702 0.9574468 0.9787234
OG0002963 0.3366886 4.196688 22.919 4.952942 4.917949 5.579668 NA 1 1.921092 0.0001156954 NA 1 51.9255 50.55997 50.65916 0.1515305 0.1610452 0.1515305 0.4320987 0.436208 0.4320987 0.6078431 0.6568627 0.6176471
OG0002965 1.181585 2.105983 29.99545 14.35983 8.648565 5.539092 NA 0.9992582 NA 0.005771924 NA 0.2914326 37.85371 33.5913 35.63796 0.3674648 0.4203735 0.3674648 0.4442481 0.4779896 0.4442481 0.8636364 0.9090909 0.8787879
OG0002967 18.75652 13.04067 2.075445 1.97071 6.123186 14.14331 NA 1 NA 1 NA 1 56.17791 55.6056 52.70571 0.09108257 0.06482469 0.09108257 0.4658995 0.4654497 0.4658995 0.3105263 0.3210526 0.3157895
OG0002968 9.277206 15.06375 19.38957 14.81166 7.439276 6.856725 NA 0.9997529 NA 0.1445317 NA 0.5223413 45.75339 38.46128 42.06438 0.3411641 0.3468836 0.3411641 0.4921031 0.5184894 0.4921031 0.7560976 0.7560976 0.7317073
OG0002970 2.236368 2.459789 1.30727 2.290105 34.68753 40.15264 NA 0.9998917 NA 0.9998927 NA 0.9999225 56.7523 56.12998 47.01454 0.1789981 0.09924721 0.1789981 0.3845199 0.4110125 0.3845199 0.3043478 0.3043478 0.2608696
OG0002971 5.97804 9.655537 42.80939 38.15763 3.822004 17.36637 NA 0.9997663 NA 0.07933821 NA 0.9997662 34.6969 35.14646 35.1985 0.4456471 0.4393195 0.4456471 0.5249284 0.5156842 0.5249284 0.9019608 0.9477124 0.9215686
OG0002973 3.215115 1.290839 41.42945 11.84819 5.621627 7.306048 NA 0.276734 1.27895 5.727917e-06 NA 0.9998879 38.60376 35.13028 39.07576 0.2826459 0.3677838 0.2826459 0.4939746 0.5555387 0.4939746 0.8829787 0.8971631 0.8794326
OG0002974 5.010363 17.91643 10.3139 7.219959 0.6528374 1.619957 NA 0.9995706 NA 0.2438015 NA 0.9995705 57.72176 57.18028 54.69068 0.09886658 0.06991041 0.09886658 0.4534282 0.4597827 0.4534282 0.5897436 0.5897436 0.5897436
OG0002979 4.270632 6.663955 41.03536 23.13733 48.80131 41.05657 NA 0.9998708 NA 0.001040478 NA 0.04349869 43.49977 42.62653 40.15472 0.3163226 0.2232843 0.3163226 0.6333982 0.5237747 0.6333982 0.8932039 0.8834951 0.9223301
OG0002980 5.812455 19.09374 35.89124 15.06234 47.49361 57.30402 NA 0.9997056 1.363543 7.94048e-05 NA 0.9996999 54.31617 53.85962 55.6293 0.1085592 0.09114825 0.1085592 0.4641306 0.4824336 0.4641306 0.6118721 0.6255708 0.6255708
OG0002981 0.695149 4.621521 10.70575 9.305075 3.143509 6.06198 NA 0.9937132 NA 0.5974584 NA 0.9937132 55.69518 53.75099 55.22816 0.08435585 0.1020118 0.08435585 0.4503203 0.4468908 0.4503203 0.6103896 0.6363636 0.6233766
OG0002982 6.128009e-15 1.083435e-14 4.383277 5.062415 0.202008 0.2577372 NA 0.9999734 NA 0.9999733 NA 0.9567578 29.1556 29.40537 28.85437 0.6826399 0.6674518 0.6826399 0.4103764 0.4212677 0.4103764 0.9736842 0.9649123 0.9736842
OG0002984 9.216513 1.780611 8.75494 7.153072 1.083745 3.481877 NA 0.002144405 NA 0.382823 NA 0.9999338 43.27851 41.44959 45.53172 0.2738712 0.2972896 0.2738712 0.3898683 0.3854708 0.3898683 0.8478261 0.8478261 0.826087
OG0002986 3.769729 10.39046 22.70398 12.96459 2.404724 8.854024 NA 0.9997714 NA 0.02304351 NA 0.9997519 37.0474 34.70714 35.99178 0.3611451 0.3759834 0.3611451 0.5281979 0.5477262 0.5281979 0.8577406 0.9079498 0.8870293
OG0002987 280.3689 145.1644 25.24549 20.01351 12.35856 9.877604 0.8936982 8.881784e-16 NA 0.3964899 NA 0.4561129 50.41056 42.65123 46.26361 0.1608578 0.2072531 0.1608578 0.4804552 0.5098723 0.4804552 0.5384615 0.4615385 0.4615385
OG0002988 7.077364 8.346884 9.780717 5.101147 0.1551979 2.62436 NA 0.9996 NA 0.1288473 NA 0.9995998 31.33774 29.40407 31.46066 0.5425561 0.5669619 0.5425561 0.4149938 0.4459097 0.4149938 0.9122807 0.9649123 0.9298246
OG0002989 3.38633 10.32874 18.38011 12.35414 4.000282 6.841683 NA 0.9999671 NA 0.9999671 NA 0.9999671 59.31987 59.14681 58.09753 0.108129 0.0427257 0.108129 0.4448511 0.455593 0.4448511 0.5935484 0.6129032 0.5741935
OG0002993 0.02943296 1.01805 4.262523 3.23445 2.090185 1.074623 NA 0.9999646 NA 0.6573196 NA 0.4847135 56.07795 56.73082 55.80504 0.1352952 0.1516541 0.1352952 0.3297974 0.3461151 0.3297974 0.6666667 0.6666667 0.6666667
OG0002994 0.0009296299 1.291404 8.670722 4.168389 2.454638 0.00415155 NA 0.9635203 NA 0.1478046 NA 0.0892595 33.65768 32.87526 32.08366 0.5176946 0.5270852 0.5176946 0.3981343 0.4333079 0.3981343 0.8454545 0.8727273 0.8727273
OG0002995 49.82418 63.66018 49.72618 56.61266 51.6732 30.89034 NA 0.9998792 NA 0.9998792 3.471918 1.261273e-08 46.46316 50.90237 39.04504 0.3229499 0.3078172 0.3229499 0.5519798 0.4112979 0.5519798 0.7777778 0.8148148 0.8148148
OG0002996 12.60181 8.279053 32.26853 15.92631 4.337446 3.622544 NA 0.1135071 NA 0.001989334 NA 0.5512128 50.92123 48.21728 50.43446 0.1957591 0.1849159 0.1957591 0.3998088 0.4376437 0.3998088 0.7428571 0.7 0.7428571
OG0002998 1.643487 7.25509 8.471133 13.82411 0.5622907 3.456959 NA 0.9998847 NA 0.9998847 NA 0.9998848 40.90191 47.00686 39.45492 0.3712502 0.1976942 0.3712502 0.4555454 0.4208945 0.4555454 0.8717949 0.8888889 0.8717949
OG0002999 1.713124 8.873865 10.83875 18.51953 5.098244 2.774021 NA 0.9999813 NA 0.9999814 NA 0.36557 37.69958 38.65512 36.51582 0.3588938 0.2898821 0.3588938 0.4654703 0.47147 0.4654703 0.9354839 0.9435484 0.9516129
OG0003000 0.9667292 3.263557 11.01824 9.945874 7.641659 12.63862 NA 0.9989177 NA 0.7652558 NA 0.9989176 46.37816 44.88849 44.91237 0.2511787 0.2503167 0.2511787 0.4363949 0.4235083 0.4363949 0.8 0.8380952 0.8095238
OG0003001 5.682588 5.634352 47.1156 36.30026 16.42082 21.2996 NA 0.7841777 NA 0.07303924 NA 0.9982319 42.33228 45.30055 45.75637 0.1905696 0.2273898 0.1905696 0.477653 0.4859893 0.477653 0.8975904 0.8975904 0.8855422
OG0003002 5.682588 5.634352 47.1156 36.30026 16.42082 21.2996 NA 0.7841777 NA 0.07303924 NA 0.9982319 42.33228 45.30055 45.75637 0.1905696 0.2273898 0.1905696 0.477653 0.4859893 0.477653 0.8975904 0.8975904 0.8855422
OG0003003 1.291767 3.244809 26.3257 18.17561 49.26607 73.31834 NA 0.9998626 NA 0.009032766 NA 0.9998624 38.87397 39.35573 40.41587 0.3756864 0.3566166 0.3756864 0.4775228 0.490238 0.4775228 0.6 0.8 0.8
OG0003004 0.402043 2.117621 13.8926 15.43567 5.981231 12.56221 NA 0.9484699 NA 0.9484699 NA 0.9484699 39.76332 41.81395 41.79233 0.2531569 0.2668403 0.2531569 0.4728099 0.4875596 0.4728099 0.796875 0.7916667 0.78125
OG0003006 0.2967763 3.101357 15.75264 6.192571 1.794265 4.266091 NA 1 NA 1 NA 1 33.67999 30.34446 32.90491 0.5812601 0.6387508 0.5812601 0.4962106 0.5429675 0.4962106 0.9259259 0.962963 0.9259259
OG0003007 0.004768699 0.02755439 17.78778 49.36072 4.386601 4.866941 NA 0.9883868 NA 0.9883868 NA 0.988387 54.24638 57.59188 54.1394 0.1262197 0.08159747 0.1262197 0.4350757 0.43673 0.4350757 0.5657895 0.5657895 0.5789474
OG0003008 1.017415 2.816346 5.346717 6.770789 3.163868 5.34042 NA 0.9998871 NA 0.9998871 NA 0.9998871 39.87463 38.68833 40.0612 0.3671144 0.3927903 0.3671144 0.4643884 0.4959391 0.4643884 0.8083333 0.85 0.825
OG0003012 0.9223013 4.394826 5.115044 6.020477 1.200654 4.106086 NA 0.9988812 NA 0.9986346 NA 0.9986312 59.12508 59.0399 57.49816 0.1477026 0.1268816 0.1477026 0.3743426 0.3737063 0.3743426 0.5431034 0.5775862 0.5344828
OG0003013 1.551328 5.732743 26.45996 12.64588 1.713766 6.705358 NA 0.9997608 NA 0.01776375 NA 0.9997608 46.76875 41.87943 47.06841 0.1982547 0.2781595 0.1982547 0.4548392 0.475069 0.4548392 0.8181818 0.8441558 0.8441558
OG0003014 2.326081 13.61152 42.62731 46.02791 6.743126 5.51913 NA 0.9999555 NA 0.9999702 NA 0.5397159 56.1795 58.47218 55.63017 0.05548902 0.05936774 0.05548902 0.4769952 0.4585832 0.4769952 0.6195652 0.6521739 0.634058
OG0003016 1.485233 3.001901 4.584951 18.96595 2.791245 4.546692 NA 0.9999711 NA 0.9999711 NA 0.9999688 33.73975 37.8505 40.08645 0.4179875 0.3790173 0.4179875 0.3157625 0.3950908 0.3157625 0.8461538 0.7307692 0.7692308
OG0003017 0.7199355 4.562155 45.52273 29.83263 1.283665 3.212097 NA 0.9995076 NA 0.01962621 NA 0.999508 43.87478 37.65693 39.02133 0.3647447 0.522194 0.3647447 0.4648687 0.552592 0.4648687 0.8962264 0.8962264 0.9150943
OG0003020 0.7988794 0.2394375 7.422868 4.417037 29.01831 39.36062 NA 0.339371 NA 0.3399244 NA 0.9998392 28.09681 27.32635 37.87647 0.4832319 0.7014267 0.4832319 0.4613489 0.4525167 0.4613489 0.9552239 0.9402985 0.9552239
OG0003021 93.65149 79.48361 29.25984 18.70963 4.339357 3.66404 NA 0.02660265 NA 0.03366185 NA 0.5698 42.10658 37.98624 36.64216 0.3836885 0.3394185 0.3836885 0.5707357 0.5414413 0.5707357 0.8650307 0.8957055 0.8957055
OG0003022 11.23002 24.5233 90.07427 51.29273 20.14426 22.74669 NA 0.9554177 0.6325168 0.0003582358 NA 0.9554177 48.74482 47.45059 48.89985 0.1174083 0.1365053 0.1174083 0.4812342 0.4873196 0.4812342 0.6363636 0.6818182 0.6666667
OG0003024 2.103113 6.644647 10.1312 3.078198 2.971687 1.918689 NA 0.9999829 NA 0.02389468 NA 0.5170275 44.35883 38.5746 41.43493 0.2389997 0.2553856 0.2389997 0.4776544 0.5083178 0.4776544 0.7515528 0.8012422 0.7763975
OG0003025 0.01902643 2.003289 4.013402 4.997665 1.004708 2.988971 NA 1 NA 1 NA 1 59.27692 61 58.84354 0.06566192 0.05654229 0.06566192 0.3797445 0.3754281 0.3797445 0.5 0.5 0.5
OG0003026 0.6343513 11.38592 20.46105 11.99292 1.149243 11.69081 NA 0.9995257 NA 0.0871017 NA 0.9995257 47.71735 45.50496 47.23999 0.1750664 0.1965804 0.1750664 0.4618748 0.4710326 0.4618748 0.6850394 0.6771654 0.6850394
OG0003028 6.737112 11.93673 21.02091 18.7884 13.28056 15.0861 NA 0.9995603 NA 0.511476 NA 0.9995609 57.06883 56.48393 56.7521 0.09461801 0.09646714 0.09461801 0.4697591 0.4714225 0.4697591 0.538835 0.5485437 0.5631068
OG0003029 4.244853 4.364781 23.54872 18.33042 11.28009 8.36818 NA 0.7862338 NA 0.1200271 NA 0.1874771 33.03929 33.4721 35.51181 0.3949366 0.4783226 0.3949366 0.5203175 0.5804877 0.5203175 0.9213483 0.9400749 0.9325843
OG0003030 4.259706 3.75135 115.2232 129.9121 4.243857 4.546913 NA 0.7849567 NA 0.9998646 NA 0.9998656 41.10968 49.25067 37.28646 0.4151912 0.1468479 0.4151912 0.5540078 0.5256409 0.5540078 1 0.4666667 1
OG0003032 1.019775 2.030573 1.049706 5.06018 0.9977255 0.008659398 NA 1 NA 1 NA 0.1659262 27.66146 29.71291 27.1852 0.663598 0.6227598 0.663598 0.3700549 0.370076 0.3700549 0.9146341 0.902439 0.9268293
OG0003033 1.71143 1.747545 12.56977 11.71168 8.586209 5.957388 NA 0.9716912 NA 0.6788912 NA 0.2895745 33.67708 29.67651 33.50388 0.52362 0.6223546 0.52362 0.3588124 0.3625427 0.3588124 0.9411765 1 0.9411765
OG0003034 0.8767542 0.1150029 4.049074 2.992157 0.04337674 2.98646 NA 0.2672813 NA 0.5835172 NA 0.9992735 41.12877 46.10874 38.70226 0.2892674 0.2530513 0.2892674 0.3259716 0.3145875 0.3259716 0.5882353 0.5882353 0.5294118
OG0003035 1.596924 7.080616 35.21093 9.784686 4.373175 2.998437 NA 0.9998764 1.308384 4.741071e-05 NA 0.5504619 44.5387 41.2325 42.57697 0.236857 0.2762893 0.236857 0.4618516 0.4760272 0.4618516 0.7803468 0.7976879 0.7919075
OG0003036 0.8044741 2.43972 16.08187 4.993963 2.193359 4.179749 NA 0.9999232 NA 0.004885126 NA 0.9999232 32.09972 30.60836 31.53746 0.5752228 0.6264305 0.5752228 0.4421244 0.468746 0.4421244 0.9320388 0.9805825 0.9514563
OG0003037 1.391942 4.150749 33.84413 10.10853 3.415741 4.666675 NA 0.9998724 1.31919 4.729449e-05 NA 0.9998641 44.52765 42.61889 45.33849 0.2243516 0.2660326 0.2243516 0.4247106 0.4746494 0.4247106 0.7228916 0.7710843 0.6987952
OG0003039 0.02141068 4.378119 3.215921 4.207573 1.695605 0.9960185 NA 0.9988347 NA 0.9988347 NA 0.5859655 52.49714 51.13871 52.2601 0.1175538 0.1278563 0.1175538 0.4363609 0.4430526 0.4363609 0.7239264 0.7300613 0.7361963
OG0003040 0.7532681 7.553582 17.24575 15.63926 3.709494 5.103006 NA 1 NA 0.7264283 NA 1 47.3813 45.52382 46.31068 0.2031743 0.2050631 0.2031743 0.4530642 0.4582595 0.4530642 0.8962264 0.9150943 0.9150943
OG0003041 15.42746 18.61212 6.934896 8.032495 4.492119 4.756729 NA 0.9998892 NA 0.99992 NA 0.9625383 38.22516 28.80446 36.89076 0.4127825 0.6011628 0.4127825 0.398655 0.3996289 0.398655 0.8529412 0.8529412 0.9117647
OG0003045 5.556479e-15 5.904988e-13 3.191135 5.09241 1.055211 3.912242 NA 0.9999031 NA 0.9999031 NA 0.999903 35.4648 36.20522 35.7619 0.4453463 0.4421601 0.4453463 0.4034143 0.4118032 0.4034143 0.8769231 0.8846154 0.8769231
OG0003046 5.704563 8.372873 1.922082 2.023238 0.06779135 0.1791265 NA 0.9999625 NA 0.9999625 NA 0.9999624 51.64301 58.51307 58.51805 0.1033771 0.09914549 0.1033771 0.3487217 0.3503297 0.3487217 0.45 0.425 0.45
OG0003047 3.85565 4.133332 9.554587 10.96967 10.15096 14.57902 NA 0.8867551 NA 0.9869986 NA 0.9995192 41.31166 41.07522 42.51399 0.5061328 0.3308415 0.5061328 0.5582497 0.4852278 0.5582497 0.8387097 0.8387097 0.8387097
OG0003049 2.391701e-14 2.690076e-15 4.048488 4.969587 1.066813 2.006591 NA 0.9997993 NA 0.9998896 NA 0.9999169 33.24147 36.8683 37.27921 0.4336216 0.4459214 0.4336216 0.3846828 0.3861412 0.3846828 0.9019608 0.8823529 0.9215686
OG0003051 1.063013 0.3851027 0.24552 1.376338 0.7236785 0.1405407 NA 0.2189438 NA 0.9998062 NA 0.4563479 25.65611 24.14665 25.25542 0.73688 0.7668798 0.73688 0.4157311 0.3616411 0.4157311 0.9852941 0.9705882 0.9852941
OG0003052 0.01822419 3.236673 4.040009 4.003304 2.022937 2.98915 NA 0.9991975 NA 0.9815489 NA 0.9991702 33.31391 32.80848 33.02513 0.4414853 0.4544458 0.4414853 0.4380472 0.4383935 0.4380472 0.973913 0.973913 0.973913
OG0003054 2.20824 8.249841 41.67531 54.23462 5.474672 7.033977 NA 0.9994264 NA 0.9994263 NA 0.9994264 48.11502 47.82358 47.54472 0.1804742 0.1754274 0.1804742 0.4689876 0.4712823 0.4689876 0.7586207 0.762931 0.7715517
OG0003055 5.095289 5.638193 67.09755 81.19035 5.920473 2.784638 NA 1 NA 1 NA 0.02831792 37.43767 54.23713 35.05178 0.5590768 0.3337334 0.5590768 0.4863181 0.4172312 0.4863181 1 0.9285714 1
OG0003056 5.546209 5.702035 1.316127 3.619701 12.25827 11.18505 NA 0.9881695 NA 0.9998628 NA 0.6931131 36.5467 28.82774 32.22403 0.5269372 0.6628648 0.5269372 0.3664666 0.3714966 0.3664666 0.9705882 0.9705882 1
OG0003057 0.0784635 1.212022 19.10483 13.43092 0.6834247 5.375464 NA 1 NA 0.229313 NA 1 55.42743 57.26487 49.36217 0.1733801 0.1039137 0.1733801 0.4474757 0.4221094 0.4474757 0.5929204 0.6460177 0.5929204
OG0003058 1.123402 4.920098 8.157348 4.986659 0.05025808 5.879568 NA 0.9999732 NA 0.3742764 NA 0.9999732 53.25394 51.76186 53.86671 0.1175813 0.133594 0.1175813 0.4193403 0.4276228 0.4193403 0.657754 0.6737968 0.6524064
OG0003059 6.58285 14.45992 137.735 104.4607 21.41531 33.37762 NA 1 NA 0.003392433 NA 1 41.34669 42.818 41.58163 0.2588571 0.2239445 0.2588571 0.4927554 0.4907713 0.4927554 0.7466667 0.78 0.76
OG0003060 -3.71289e-14 -2.006802e-13 13.08533 9.029554 1.00209 2.950738 NA 0.994119 NA 0.3878868 NA 0.9941148 49.35223 49.88981 50.07156 0.1384665 0.1338654 0.1384665 0.4496335 0.4491634 0.4496335 0.3061224 0.3061224 0.2857143
OG0003063 1.048152 10.5249 38.17214 13.55365 2.566981 18.97413 NA 0.9762053 1.1353 0.0001611777 NA 0.9762052 56.29781 54.55754 57.1914 0.0531841 0.07696174 0.0531841 0.4642519 0.4775133 0.4642519 0.6202091 0.6655052 0.6132404
OG0003064 2.558116 6.03199 8.542562 4.580833 0.7022728 1.667602 NA 0.9996903 NA 0.174798 NA 0.9996903 45.06583 44.99104 38.03786 0.3417714 0.2303172 0.3417714 0.4954337 0.4382695 0.4954337 0.7349398 0.7590361 0.7228916
OG0003065 4.831449 16.0643 58.33897 30.69736 6.050742 9.341069 NA 0.9864566 NA 0.002871945 NA 0.9864566 47.55742 46.61341 46.99451 0.1663828 0.1752469 0.1663828 0.4711428 0.4750721 0.4711428 0.7052632 0.6842105 0.7052632
OG0003067 5.12325 8.615951 35.50909 19.43044 7.183607 8.53858 NA 0.9999871 1.471113 0.0006025167 NA 0.9999873 33.82548 30.11315 33.27437 0.459018 0.6207082 0.459018 0.4731986 0.5072448 0.4731986 0.9428571 0.9714286 0.9571429
OG0003068 1.842744 8.760104 21.50222 18.79106 29.88848 49.10199 NA 1 NA 1 NA 1 46.10491 49.28833 48.60031 0.1551812 0.1503207 0.1551812 0.4661575 0.4616687 0.4661575 0.7014925 0.7462687 0.7164179
OG0003069 0.5019966 2.051731 20.84158 3.01384 0.0508659 5.223128 NA 0.9999511 1.985477 7.620963e-05 NA 0.9999729 56.59724 53.39056 56.09354 0.07499638 0.09240127 0.07499638 0.4188773 0.4344062 0.4188773 0.75 0.8055556 0.7222222
OG0003070 0.2265423 1.0067 7.199962 3.98012 1.019986 1.800144 NA 0.9980551 NA 0.2595633 NA 0.998055 32.31063 31.92074 32.29653 0.4580463 0.4779778 0.4580463 0.457774 0.4469593 0.457774 0.8857143 0.9 0.8952381
OG0003072 1.895492 2.651173 6.251683 8.431816 4.8692 4.145678 NA 0.9998615 NA 0.9998857 NA 0.6444525 51.31178 47.88992 48.87799 0.1868955 0.2255064 0.1868955 0.4704962 0.4867173 0.4704962 0.7142857 0.7333333 0.7428571
OG0003074 -3.579223e-14 1.850187e-14 15.93458 16.46098 1.839586 1.833976 NA 0.9999924 NA 0.8723264 NA 0.9993864 52.19272 61 51.16362 0.3035006 0.08857193 0.3035006 0.3884922 0.3498362 0.3884922 0.2105263 0.2105263 0.2631579
OG0003075 2.1288 3.173367 6.048991 5.16184 5.165379 2.092313 NA 0.9999729 NA 0.5581234 NA 0.09918724 51.9003 35.85635 52.10382 0.1725606 0.4925937 0.1725606 0.3666977 0.6750509 0.3666977 0.9756098 0.9756098 0.9268293
OG0003076 6.550589 9.922084 29.2907 21.57697 4.268012 8.867891 NA 1 NA 0.2966025 NA 1 41.50501 46.88962 42.02098 0.2618233 0.1748717 0.2618233 0.4354518 0.4391145 0.4354518 0.8823529 0.8235294 0.8823529
OG0003077 4.443378 11.65959 52.42456 26.29674 4.860305 5.991436 NA 0.9997445 NA 0.003049915 NA 0.9998093 54.52292 54.26849 54.38515 0.0724089 0.08090562 0.0724089 0.4628183 0.4713838 0.4628183 0.8319328 0.907563 0.8823529
OG0003078 -2.084212e-14 -2.120413e-14 10.38987 6.502836 0.1258716 1.121593 NA 0.9997792 NA 0.2930771 NA 0.9997792 37.56772 38.46463 43.0222 0.3206896 0.4512784 0.3206896 0.3682554 0.3564661 0.3682554 0.8095238 0.8571429 0.8095238
OG0003080 0.841282 0.9403687 14.06923 4.276489 15.05808 30.25392 NA 1 NA 0.01095412 NA 1 33.66634 33.42924 35.82804 0.4269908 0.5078588 0.4269908 0.4180207 0.49118 0.4180207 0.921875 0.921875 0.921875
OG0003081 15.57396 12.6151 131.8135 168.0644 28.4168 29.56594 NA 0.398646 NA 0.999406 NA 0.9994064 36.05934 40.03712 35.67841 0.395348 0.2663194 0.395348 0.4915045 0.5067082 0.4915045 0.9677419 0.6774194 0.9677419
OG0003082 40.32326 40.75425 12.31533 9.809379 11.57955 14.1085 NA 0.9519939 NA 0.2541409 NA 0.9998975 61 61 60.58491 0.06751536 0.170592 0.06751536 0.4648411 0.4007166 0.4648411 0.6315789 0.6842105 0.6315789
OG0003083 1.114937 2.091783 26.30171 12.78832 3.821225 12.18517 NA 0.9998946 NA 0.002043459 NA 0.999891 44.02009 38.93816 47.93235 0.2142961 0.3582284 0.2142961 0.397093 0.499231 0.397093 0.6458333 0.7916667 0.6875
OG0003084 8.665796 9.21785 21.63636 26.30223 20.095 10.96837 NA 0.7942539 NA 0.8239459 NA 0.02745753 55.13065 58.1798 57.72662 0.03287333 0.02991509 0.03287333 0.4612544 0.4622592 0.4612544 0.6595745 0.6808511 0.7092199
OG0003086 3.923987 7.182205 18.41039 7.177825 7.575554 5.954686 NA 0.9982645 NA 0.01231207 NA 0.6409943 41.90265 40.14737 42.91694 0.239529 0.2880658 0.239529 0.4405492 0.4570909 0.4405492 0.7307692 0.7435897 0.724359
OG0003087 8.777627 21.92393 65.88844 35.54337 8.051929 18.19073 NA 0.9988568 NA 0.001163844 NA 0.9988569 37.24479 35.71103 36.39474 0.3073445 0.3327915 0.3073445 0.4839375 0.4894565 0.4839375 0.7006803 0.7687075 0.7142857
OG0003088 1.715594 7.238469 18.63501 9.619417 2.857166 9.806966 NA 0.9994775 NA 0.05807872 NA 0.9994775 44.86543 42.53319 44.82997 0.2427852 0.2847329 0.2427852 0.4102773 0.414597 0.4102773 0.7239264 0.7668712 0.7300613
