OG ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0003331 55.26878 55.02111 55.15031 0.05726201 0.0601132 0.05726201 0.464744 0.4653841 0.464744 0.3130435 0.3130435 0.3152174
OG0003332 43.71433 38.49224 37.84172 0.4263247 0.4441758 0.4263247 0.3948164 0.3865265 0.3948164 0.8431373 0.8039216 0.8039216
OG0003333 37.22671 36.37914 37.38381 0.3315788 0.3138598 0.3315788 0.4363036 0.4683982 0.4363036 0.8316832 0.8366337 0.8267327
OG0003335 47.03878 41.89524 45.93194 0.227202 0.251657 0.227202 0.4092298 0.4333542 0.4092298 0.7705882 0.8588235 0.7647059
OG0003336 52.3559 44.35616 48.05082 0.1568827 0.236254 0.1568827 0.4733389 0.4948867 0.4733389 0.75 1 0.75
OG0003337 39.43406 38.20487 39.3974 0.2841271 0.3137115 0.2841271 0.4301558 0.4378573 0.4301558 0.8 0.8034483 0.8
OG0003338 32.84446 31.7085 34.17419 0.4793937 0.5511812 0.4793937 0.364777 0.4028165 0.364777 0.8854962 0.9083969 0.9007634
OG0003339 42.89186 42.98894 45.10394 0.2718547 0.3305531 0.2718547 0.4077704 0.3431839 0.4077704 0.7391304 0.7173913 0.7065217
OG0003340 51.48034 53.29314 48.11772 0.2123938 0.160465 0.2123938 0.3518504 0.4778544 0.3518504 0.25 0.3333333 0.25
OG0003341 45.4713 39.99771 44.26226 0.2936328 0.3067776 0.2936328 0.2853481 0.3164233 0.2853481 0.7586207 0.7586207 0.7701149
OG0003342 46.30512 53.92327 48.18321 0.2620125 0.1774955 0.2620125 0.4054914 0.4019353 0.4054914 0.4166667 0.3333333 0.25
OG0003343 52.76542 51.01586 58.1006 0.07596551 0.1593949 0.07596551 0.4194655 0.417254 0.4194655 0.5772358 0.6422764 0.6341463
OG0003344 53.27113 53.28869 54.61994 0.07460009 0.08731143 0.07460009 0.4520091 0.4373267 0.4520091 0.3772242 0.3701068 0.3594306
OG0003345 42.47934 34.95533 42.29836 0.4390136 0.554629 0.4390136 0.3720078 0.3987715 0.3720078 0.7982456 0.8596491 0.7982456
OG0003346 44.37235 45.45565 42.38199 0.2406946 0.2134239 0.2406946 0.4754401 0.4702138 0.4754401 0.784689 0.7703349 0.7799043
OG0003347 29.27305 29.87908 29.67781 0.5689227 0.5602656 0.5689227 0.4627447 0.4647412 0.4627447 0.973822 0.9450262 0.973822
OG0003348 45.54366 42.30995 46.70752 0.1659385 0.2177233 0.1659385 0.4323351 0.4446402 0.4323351 0.8070866 0.8385827 0.7913386
OG0003349 55.54496 56.31634 61 0.1691539 0.2116728 0.1691539 0.2790724 0.2741575 0.2790724 0.5254237 0.5423729 0.5423729
OG0003350 58.80819 58.1909 56.67778 0.06729805 0.04763562 0.06729805 0.4387923 0.4462842 0.4387923 0.4295775 0.4084507 0.4014085
OG0003351 49.38074 53.12895 46.96107 0.2414679 0.2153964 0.2414679 0.398446 0.3555874 0.398446 0.6727273 0.7272727 0.6818182
OG0003352 50.89774 48.05646 51.87621 0.1784762 0.1680249 0.1784762 0.2397036 0.2702121 0.2397036 0.4324324 0.4054054 0.4324324
OG0003353 52.22886 38.41503 50.79375 0.2410679 0.3738985 0.2410679 0.3306741 0.4331619 0.3306741 0.8039216 0.8431373 0.8039216
OG0003354 45.61761 41.43918 44.66147 0.2029853 0.476778 0.2029853 0.4117349 0.4409041 0.4117349 0.6734694 0.7346939 0.6734694
OG0003355 59.04689 58.76717 59.63141 0.06911741 0.08225423 0.06911741 0.4169656 0.4211423 0.4169656 0.4768212 0.5099338 0.4900662
OG0003357 40.68032 37.58665 40.24103 0.4488466 0.4050002 0.4488466 0.3910416 0.4037574 0.3910416 0.7179487 0.8461538 0.7435897
OG0003358 36.89398 35.77621 35.83355 0.3933022 0.4040876 0.3933022 0.4880831 0.4894206 0.4880831 0.9044586 0.8980892 0.8980892
OG0003359 49.18493 49.63657 51.12342 0.2470218 0.2931098 0.2470218 0.2463347 0.2575091 0.2463347 0.7352941 0.6764706 0.7205882
OG0003360 41.4874 43.4218 45.37587 0.2469582 0.2941895 0.2469582 0.4098353 0.4146956 0.4098353 0.8103448 0.8390805 0.7988506
OG0003361 57.02639 55.72305 53.82659 0.0794195 0.0561017 0.0794195 0.4708467 0.4682056 0.4708467 0.5660377 0.5974843 0.5849057
OG0003362 50.18779 45.03929 44.53925 0.250812 0.233965 0.250812 0.3849422 0.3823894 0.3849422 0.7553957 0.7841727 0.7553957
OG0003363 38.08979 37.62789 38.1954 0.2766376 0.3061639 0.2766376 0.4644366 0.4720292 0.4644366 0.8382353 0.8492647 0.8492647
OG0003364 39.26571 37.63052 40.47329 0.275581 0.3377328 0.275581 0.4558449 0.4704271 0.4558449 0.889313 0.8969466 0.8854962
OG0003365 33.62854 29.80449 30.38674 0.5608606 0.6057747 0.5608606 0.3899513 0.4035739 0.3899513 0.9041096 0.9726027 0.9178082
OG0003367 57.22314 58.28989 61 0.1555225 0.1835712 0.1555225 0.242742 0.242398 0.242742 0.5 0.5166667 0.5333333
OG0003368 49.03607 49.39157 48.22169 0.1603934 0.1415708 0.1603934 0.4479233 0.4496419 0.4479233 0.6682927 0.6780488 0.6585366
OG0003369 47.36795 46.47122 47.47936 0.1934853 0.2097881 0.1934853 0.4437085 0.4487564 0.4437085 0.7246835 0.7468354 0.7310127
OG0003370 46.91849 42.01709 43.42694 0.257654 0.2519748 0.257654 0.4733473 0.4804026 0.4733473 0.7664399 0.814059 0.7845805
OG0003371 36.92275 30.89774 37.66425 0.4078924 0.5276542 0.4078924 0.4570451 0.4621448 0.4570451 0.9545455 0.9848485 0.9393939
OG0003372 42.50116 38.93847 42.15487 0.2511753 0.3271147 0.2511753 0.4604981 0.4661796 0.4604981 0.8012618 0.8233438 0.8107256
OG0003373 49.75646 46.54284 47.93898 0.1949939 0.2168871 0.1949939 0.4102241 0.4154172 0.4102241 0.6170213 0.6524823 0.5886525
OG0003374 36.1111 36.59008 34.36223 0.3902268 0.406627 0.3902268 0.46925 0.4091282 0.46925 0.8811189 0.8951049 0.8881119
OG0003375 57.00628 56.39143 56.29 0.06035844 0.06484674 0.06035844 0.4861268 0.4887493 0.4861268 0.547619 0.5793651 0.5515873
OG0003377 55.0441 50.87477 54.12398 0.1453935 0.1869797 0.1453935 0.4138872 0.4392245 0.4138872 0.6649485 0.7680412 0.685567
OG0003378 35.8217 34.96784 35.53754 0.3715455 0.37352 0.3715455 0.4729726 0.4774138 0.4729726 0.8867133 0.8937063 0.8811189
OG0003380 59.95808 59.51525 60.59784 0.0789167 0.07543258 0.0789167 0.3776843 0.380711 0.3776843 0.5555556 0.5726496 0.5470085
OG0003381 47.30776 46.61165 58.39927 0.1598376 0.2217621 0.1598376 0.4466167 0.4293756 0.4466167 0.7307692 0.7307692 0.7179487
OG0003382 32.67095 32.63977 33.44051 0.4911054 0.5018593 0.4911054 0.354036 0.359483 0.354036 0.9059829 0.8974359 0.9059829
OG0003383 42.94329 38.62368 43.43196 0.4091953 0.4184252 0.4091953 0.1917715 0.2366038 0.1917715 0.8163265 0.8571429 0.8367347
OG0003384 55.88393 53.66568 56.34377 0.08470478 0.1372466 0.08470478 0.4332327 0.4157821 0.4332327 0.5806452 0.6021505 0.5698925
OG0003385 61 58.31805 61 0.1119199 0.2933386 0.1119199 0.2861258 0.3597353 0.2861258 0.4666667 0.4666667 0.4666667
OG0003386 57.10453 59.42972 56.16242 0.04460979 0.04012412 0.04460979 0.4662753 0.4613541 0.4662753 0.5858586 0.5606061 0.5656566
OG0003387 57.12956 52.96132 53.33305 0.2331166 0.2343795 0.2331166 0.2833817 0.3744455 0.2833817 0.4 0.4 0.4
OG0003388 32.0144 32.54467 31.97105 0.47288 0.4464829 0.47288 0.4322212 0.4321401 0.4322212 0.9507576 0.9166667 0.9393939
OG0003389 61 60.7559 59.2323 0.05758742 0.04003655 0.05758742 0.4363979 0.4412459 0.4363979 0.5157895 0.5263158 0.5210526
OG0003390 57.26447 56.66614 56.53835 0.09077635 0.08982228 0.09077635 0.3899135 0.3931499 0.3899135 0.3617021 0.3617021 0.3546099
OG0003391 28.93033 29.61091 33.33305 0.5218184 0.6904215 0.5218184 0.4318762 0.3050691 0.4318762 0.8780488 0.902439 0.8780488
OG0003392 51.62071 55.71493 58.59117 0.07857612 0.05851733 0.07857612 0.4783278 0.4652663 0.4783278 0.5065789 0.5131579 0.5
OG0003393 32.3318 32.71034 29.94384 0.4693437 0.4370824 0.4693437 0.4060658 0.3877537 0.4060658 0.9010989 0.9230769 0.8791209
OG0003394 48.28231 50.61417 50.79582 0.08990477 0.09477935 0.08990477 0.4703105 0.4744864 0.4703105 0.7171946 0.7352941 0.719457
OG0003396 41.86104 36.20307 33.28857 0.5417823 0.4129318 0.5417823 0.4288972 0.3317196 0.4288972 0.9076923 0.9230769 0.9076923
OG0003397 51.21953 52.01729 51.91226 0.1013962 0.1003897 0.1013962 0.4688954 0.4701507 0.4688954 0.6969697 0.6893939 0.6912879
OG0003398 33.92414 35.2959 29.164 0.6214622 0.4496567 0.6214622 0.4402172 0.4321916 0.4402172 0.9444444 0.9666667 0.9666667
OG0003399 47.24425 42.18175 50.33109 0.1671568 0.2327767 0.1671568 0.449629 0.4355654 0.449629 0.7631579 0.7368421 0.7368421
OG0003400 51.9255 50.55997 50.65916 0.1515305 0.1610452 0.1515305 0.4227685 0.4332866 0.4227685 0.5961538 0.6615385 0.6192308
OG0003401 36.66876 38.18523 36.60757 0.4273754 0.4035369 0.4273754 0.3979205 0.4070485 0.3979205 0.925 0.8833333 0.9166667
OG0003402 53.78971 52.76206 51.91115 0.09503727 0.1091644 0.09503727 0.3998201 0.4070643 0.3998201 0.6330935 0.6402878 0.6330935
OG0003403 43.6645 42.51631 44.01134 0.2105415 0.2370072 0.2105415 0.4618454 0.4608569 0.4618454 0.7658537 0.7902439 0.7634146
OG0003404 38.46061 36.73094 34.95755 0.3994307 0.3572512 0.3994307 0.4367646 0.4622628 0.4367646 0.8663102 0.9251337 0.8823529
OG0003405 37.85371 33.5913 35.63796 0.3674648 0.4203735 0.3674648 0.4367375 0.4580441 0.4367375 0.8797654 0.914956 0.8944282
OG0003406 35.5729 32.65088 37.10003 0.3660113 0.453161 0.3660113 0.4778488 0.4806259 0.4778488 0.8666667 0.8606061 0.8606061
OG0003407 56.17791 55.6056 52.70571 0.09108257 0.06482469 0.09108257 0.4663245 0.4617014 0.4663245 0.3162393 0.3219373 0.3162393
OG0003408 45.75339 38.46128 42.06438 0.3411641 0.3468836 0.3411641 0.4291443 0.443839 0.4291443 0.7432432 0.7567568 0.7432432
OG0003409 45.75339 38.46128 42.06438 0.3411641 0.3468836 0.3411641 0.4291443 0.443839 0.4291443 0.7432432 0.7567568 0.7432432
OG0003410 53.59381 56.80401 58.60121 0.09389594 0.09428363 0.09389594 0.4261838 0.4212817 0.4261838 0.6210526 0.6210526 0.6421053
OG0003411 56.7523 56.12998 47.01454 0.1789981 0.09924721 0.1789981 0.3694151 0.3851193 0.3694151 0.4313725 0.4313725 0.4117647
OG0003412 34.6969 35.14646 35.1985 0.4456471 0.4393195 0.4456471 0.4436945 0.4529966 0.4436945 0.9173554 0.9338843 0.9214876
OG0003413 36.20667 48.94388 49.29568 0.1720072 0.1756497 0.1720072 0.4065888 0.4136223 0.4065888 0.8351648 0.8241758 0.8461538
OG0003414 38.60376 35.13028 39.07576 0.2826459 0.3677838 0.2826459 0.4561109 0.4692489 0.4561109 0.8715596 0.8960245 0.8654434
OG0003415 57.72176 57.18028 54.69068 0.09886658 0.06991041 0.09886658 0.4456202 0.4556558 0.4456202 0.6724138 0.6724138 0.683908
OG0003416 33.5866 38.14902 38.2972 0.4406587 0.4450151 0.4406587 0.4048522 0.3596066 0.4048522 0.9661017 0.9830508 0.9661017
OG0003418 28.71981 29.68904 29.70971 0.5685983 0.5952688 0.5685983 0.4450773 0.3853972 0.4450773 0.9586777 0.9834711 0.9504132
OG0003419 56.64033 49.98961 43.77769 0.2546554 0.2469423 0.2546554 0.2845444 0.2932707 0.2845444 0.2727273 0.2424242 0.2424242
OG0003421 43.49977 42.62653 40.15472 0.3163226 0.2232843 0.3163226 0.5002972 0.4435359 0.5002972 0.8630952 0.875 0.8988095
OG0003422 55.45392 53.06958 50.76619 0.09111689 0.06978174 0.09111689 0.4971351 0.4919011 0.4971351 0.5 0.6666667 0.5
OG0003424 54.31617 53.85962 55.6293 0.1085592 0.09114825 0.1085592 0.4625976 0.4698487 0.4625976 0.6235294 0.6313725 0.6235294
OG0003426 53.9968 49.89201 52.70946 0.1119645 0.140079 0.1119645 0.410054 0.4231882 0.410054 0.7257143 0.8 0.7428571
OG0003427 55.69518 53.75099 55.22816 0.08435585 0.1020118 0.08435585 0.4365985 0.4307371 0.4365985 0.7264574 0.7533632 0.735426
OG0003428 49.61889 50.30184 47.97819 0.1472216 0.1293339 0.1472216 0.4296016 0.4302624 0.4296016 0.7920792 0.8019802 0.7772277
OG0003429 29.1556 29.40537 28.85437 0.6826399 0.6674518 0.6826399 0.3780862 0.3982999 0.3780862 0.972973 0.9594595 0.972973
OG0003430 27.71134 28.94704 28.42763 0.650352 0.6509599 0.650352 0.4141552 0.4085899 0.4141552 1 0.9821429 0.9910714
OG0003431 45.98931 46.7278 45.35543 0.1705178 0.1602242 0.1705178 0.4873783 0.4852727 0.4873783 0.7398844 0.7822736 0.743738
OG0003432 38.04357 37.18678 39.42777 0.2841785 0.3198457 0.2841785 0.4574043 0.4655587 0.4574043 0.8551136 0.8778409 0.84375
OG0003433 40.50451 39.62231 40.80704 0.2695991 0.2794975 0.2695991 0.4710527 0.47452 0.4710527 0.8500986 0.8619329 0.8599606
OG0003434 47.12247 46.81698 47.21401 0.255076 0.2749934 0.255076 0.392191 0.4020328 0.392191 0.7701863 0.7701863 0.7639752
OG0003435 57.81541 57.43388 47.41 0.3050884 0.05360368 0.3050884 0.6711686 0.4407844 0.6711686 0.8333333 0.7857143 0.8333333
OG0003436 43.27851 41.44959 45.53172 0.2738712 0.2972896 0.2738712 0.274978 0.3138935 0.274978 0.8382353 0.8235294 0.8088235
OG0003437 37.0474 34.70714 35.99178 0.3611451 0.3759834 0.3611451 0.4492291 0.4535561 0.4492291 0.8579235 0.9016393 0.8825137
OG0003438 50.41056 42.65123 46.26361 0.1608578 0.2072531 0.1608578 0.4743291 0.4883469 0.4743291 0.7821782 0.8151815 0.8151815
OG0003439 31.33774 29.40407 31.46066 0.5425561 0.5669619 0.5425561 0.3576804 0.3838057 0.3576804 0.8529412 0.9313725 0.9019608
OG0003440 56.11711 54.90407 54.03832 0.1981541 0.1838672 0.1981541 0.3385151 0.3413563 0.3385151 0.6129032 0.6774194 0.6451613
OG0003441 31.75657 32.87407 30.65461 0.5492618 0.6686852 0.5492618 0.4105114 0.2172726 0.4105114 0.902439 0.9512195 0.9268293
OG0003442 54.22772 54.32437 55.36527 0.1733892 0.1805165 0.1733892 0.2225946 0.2278933 0.2225946 0.5151515 0.5151515 0.5151515
OG0003443 59.31987 59.14681 58.09753 0.108129 0.0427257 0.108129 0.4407326 0.447549 0.4407326 0.5988372 0.6162791 0.5813953
OG0003444 48.00394 44.51959 43.0246 0.2984202 0.2838488 0.2984202 0.2975846 0.2903887 0.2975846 0.739726 0.739726 0.7534247
OG0003446 44.75568 36.85803 41.99257 0.348418 0.3194928 0.348418 0.4458123 0.4279999 0.4458123 0.8275862 0.8275862 0.8275862
OG0003447 58.93444 47.87924 51.05259 0.1302219 0.1561725 0.1302219 0.4257616 0.4355111 0.4257616 0.46875 0.5104167 0.46875
OG0003448 44.63913 42.54682 41.54177 0.2655059 0.2403656 0.2655059 0.4623484 0.4617281 0.4623484 0.7727273 0.7840909 0.7727273
OG0003449 53.97494 61 45.62717 0.2950059 0.1487021 0.2950059 0.4558602 0.3239911 0.4558602 0.4347826 0.4782609 0.3478261
OG0003450 48.71624 53.87692 59.24927 0.07708555 0.1195506 0.07708555 0.4199813 0.3992973 0.4199813 0.7671233 0.7808219 0.7671233
OG0003451 56.07795 56.73082 55.80504 0.1352952 0.1516541 0.1352952 0.3083743 0.3194359 0.3083743 0.6296296 0.6296296 0.654321
OG0003452 33.65768 32.87526 32.08366 0.5176946 0.5270852 0.5176946 0.3548489 0.3725177 0.3548489 0.8819876 0.9006211 0.9006211
OG0003453 46.46316 50.90237 39.04504 0.3229499 0.3078172 0.3229499 0.4703302 0.368636 0.4703302 0.7555556 0.7777778 0.7777778
OG0003454 50.92123 48.21728 50.43446 0.1957591 0.1849159 0.1957591 0.3745174 0.4200767 0.3745174 0.7727273 0.7636364 0.7727273
OG0003455 48.15508 49.63376 47.15276 0.1796604 0.1453574 0.1796604 0.4485343 0.4454076 0.4485343 0.7610294 0.7720588 0.7683824
OG0003456 61 61 61 0.1540286 0.1880472 0.1540286 0.1705005 0.1916933 0.1705005 0.5714286 0.5714286 0.5142857
OG0003457 53.99554 54.25077 55.20462 0.08827968 0.09180863 0.08827968 0.4220479 0.4263857 0.4220479 0.5377778 0.56 0.5333333
OG0003458 40.90191 47.00686 39.45492 0.3712502 0.1976942 0.3712502 0.4096202 0.428972 0.4096202 0.8701299 0.8636364 0.8701299
OG0003459 37.69958 38.65512 36.51582 0.3588938 0.2898821 0.3588938 0.4517707 0.4690112 0.4517707 0.8693182 0.8721591 0.8835227
OG0003460 46.37816 44.88849 44.91237 0.2511787 0.2503167 0.2511787 0.4219715 0.403717 0.4219715 0.7891566 0.7891566 0.7891566
OG0003461 42.33228 45.30055 45.75637 0.1905696 0.2273898 0.1905696 0.4491964 0.452595 0.4491964 0.8021978 0.8058608 0.7875458
OG0003462 56.02676 58.334 57.24191 0.2148536 0.04650072 0.2148536 0.4728824 0.4699983 0.4728824 0.5897436 0.6410256 0.5897436
OG0003463 46.57958 50.95142 46.29714 0.1888057 0.165397 0.1888057 0.4705077 0.4633943 0.4705077 0.6791444 0.6951872 0.6898396
OG0003464 38.87397 39.35573 40.41587 0.3756864 0.3566166 0.3756864 0.471611 0.4685544 0.471611 0.7142857 0.7142857 0.7142857
OG0003465 55.62556 56.25603 51.67587 0.1186 0.1118529 0.1186 0.4181337 0.3801087 0.4181337 0.673913 0.6521739 0.6594203
OG0003466 39.80483 31.92757 33.83944 0.520407 0.5276282 0.520407 0.3650043 0.4557486 0.3650043 0.8659794 0.8762887 0.8865979
OG0003467 39.76332 41.81395 41.79233 0.2531569 0.2668403 0.2531569 0.437591 0.4403617 0.437591 0.7647059 0.7773109 0.7521008
OG0003469 33.67999 30.34446 32.90491 0.5812601 0.6387508 0.5812601 0.3630206 0.39608 0.3630206 0.9026549 0.9557522 0.9557522
OG0003470 29.74785 29.89292 30.55623 0.5180835 0.580416 0.5180835 0.4226288 0.4205839 0.4226288 0.9575758 0.9333333 0.9636364
OG0003471 35.53429 34.42623 39.96273 0.4351601 0.5003183 0.4351601 0.463625 0.4180537 0.463625 0.8541667 0.9166667 0.875
OG0003472 55.91486 57.06669 55.64644 0.134401 0.1352061 0.134401 0.3209423 0.3124197 0.3209423 0.6125 0.5875 0.6
OG0003473 53.44243 49.85397 51.99689 0.1455498 0.1586792 0.1455498 0.3936029 0.3937021 0.3936029 0.3076923 0.2615385 0.2846154
OG0003474 54.24638 57.59188 54.1394 0.1262197 0.08159747 0.1262197 0.4235362 0.4394563 0.4235362 0.5403226 0.5403226 0.5241935
OG0003475 43.1636 42.82832 43.50741 0.2154994 0.2217298 0.2154994 0.3279878 0.3274811 0.3279878 0.2702703 0.2702703 0.2702703
OG0003476 39.87463 38.68833 40.0612 0.3671144 0.3927903 0.3671144 0.3810106 0.3923088 0.3810106 0.8245614 0.8479532 0.8304094
OG0003477 52.38942 49.82699 34.08174 0.4649673 0.1437433 0.4649673 0.5979422 0.4384798 0.5979422 0.832 0.864 0.856
OG0003478 44.10747 45.48557 43.89191 0.2187036 0.2111946 0.2187036 0.479541 0.4687474 0.479541 0.7782101 0.7859922 0.7782101
OG0003479 42.44545 51.99179 45.81785 0.2837218 0.1597279 0.2837218 0.3967388 0.4384166 0.3967388 0.7009346 0.7476636 0.7570093
OG0003480 48.35685 49.9165 52.64618 0.2591812 0.1730624 0.2591812 0.2632075 0.3838065 0.2632075 0.1842105 0.2105263 0.1578947
OG0003482 57.9003 57.73617 57.17839 0.03644861 0.03238826 0.03644861 0.4859846 0.4752993 0.4859846 0.5 0.502381 0.4928571
OG0003483 59.12508 59.0399 57.49816 0.1477026 0.1268816 0.1477026 0.3547505 0.3576171 0.3547505 0.5503876 0.5813953 0.5426357
OG0003484 50.61201 49.66221 49.15245 0.3052323 0.2996322 0.3052323 0.1072543 0.1250325 0.1072543 0.6666667 0.6060606 0.6666667
OG0003485 46.76875 41.87943 47.06841 0.1982547 0.2781595 0.1982547 0.4538347 0.466264 0.4538347 0.8224852 0.8461538 0.8224852
OG0003486 56.1795 58.47218 55.63017 0.05548902 0.05936774 0.05548902 0.4669359 0.4511837 0.4669359 0.5913043 0.6231884 0.6057971
OG0003487 57.21302 57.80245 56.37997 0.0850627 0.07422246 0.0850627 0.3905888 0.3884185 0.3905888 0.4 0.416 0.368
OG0003488 27.77099 30.83087 28.24825 0.6704765 0.6541676 0.6704765 0.3550693 0.2870009 0.3550693 0.9848485 0.969697 0.9848485
OG0003489 33.73975 37.8505 40.08645 0.4179875 0.3790173 0.4179875 0.2254001 0.3156181 0.2254001 0.8823529 0.7843137 0.8235294
OG0003490 48.32787 46.14886 42.75474 0.2508157 0.1622307 0.2508157 0.4549775 0.4456226 0.4549775 0.8 0.8125 0.8
OG0003491 43.87478 37.65693 39.02133 0.3647447 0.522194 0.3647447 0.4111226 0.4697973 0.4111226 0.8682171 0.8914729 0.8914729
OG0003493 58.61567 61 49.05082 0.2935301 0.1465562 0.2935301 0.4065775 0.3265903 0.4065775 0.4102564 0.3846154 0.3846154
OG0003494 51.70162 48.22453 51.07188 0.1553632 0.2118925 0.1553632 0.4204778 0.4302622 0.4204778 0.6647399 0.699422 0.6647399
OG0003495 50.1218 51.55827 50.04962 0.1003061 0.08786614 0.1003061 0.4943779 0.4927896 0.4943779 0.2912281 0.3061404 0.2912281
OG0003496 38.02118 31.45608 33.75967 0.5316283 0.5459079 0.5316283 0.4448327 0.4830796 0.4448327 0.8815789 0.9144737 0.875
OG0003497 28.09681 27.32635 37.87647 0.4832319 0.7014267 0.4832319 0.4205359 0.4179804 0.4205359 0.96 0.96 0.96
OG0003498 34.13476 32.11421 31.47185 0.5675268 0.5417264 0.5675268 0.4049658 0.400911 0.4049658 0.95 0.9428571 0.9642857
OG0003499 42.10658 37.98624 36.64216 0.3836885 0.3394185 0.3836885 0.4711426 0.4732416 0.4711426 0.8393574 0.9076305 0.8915663
OG0003500 48.74482 47.45059 48.89985 0.1174083 0.1365053 0.1174083 0.4803063 0.4823974 0.4803063 0.7132948 0.7479769 0.7271676
OG0003501 44.35883 38.5746 41.43493 0.2389997 0.2553856 0.2389997 0.4093583 0.4251668 0.4093583 0.761658 0.8134715 0.7979275
OG0003502 31.40201 30.96072 32.70162 0.5256715 0.5826774 0.5256715 0.4877461 0.4943419 0.4877461 0.9210526 0.9210526 0.8421053
OG0003503 59.27692 61 58.84354 0.06566192 0.05654229 0.06566192 0.3569793 0.3619936 0.3569793 0.4827586 0.4827586 0.4827586
OG0003504 47.71735 45.50496 47.23999 0.1750664 0.1965804 0.1750664 0.4579097 0.4607335 0.4579097 0.6866667 0.7088889 0.6888889
OG0003505 46.88164 45.86474 44.81504 0.253933 0.2571806 0.253933 0.3970557 0.3867235 0.3970557 0.7639752 0.7763975 0.7639752
OG0003506 57.06883 56.48393 56.7521 0.09461801 0.09646714 0.09461801 0.4484818 0.4534445 0.4484818 0.5724638 0.5688406 0.5905797
OG0003507 59.59117 56.11535 57.54775 0.04678311 0.05773707 0.04678311 0.4701268 0.479428 0.4701268 0.4471545 0.4756098 0.4593496
OG0003508 41.0885 35.92347 37.52321 0.423856 0.4317503 0.423856 0.3592906 0.3615054 0.3592906 0.848 0.872 0.864
OG0003509 33.03929 33.4721 35.51181 0.3949366 0.4783226 0.3949366 0.4679119 0.4607766 0.4679119 0.9302326 0.9435216 0.9368771
OG0003510 50.79653 46.76213 51.20531 0.1831758 0.3181271 0.1831758 0.4089887 0.4332436 0.4089887 0.7096774 0.7741935 0.7311828
OG0003513 56.0015 55.45223 56.83832 0.04644394 0.08264325 0.04644394 0.4695409 0.4985915 0.4695409 0.5698925 0.5806452 0.5806452
OG0003514 41.93882 39.20439 41.41577 0.3385966 0.3591653 0.3385966 0.3861742 0.3974551 0.3861742 0.8104575 0.8300654 0.8169935
OG0003515 47.21069 51.41865 47.3263 0.2090288 0.2049093 0.2090288 0.4413383 0.40696 0.4413383 0.648 0.664 0.616
OG0003516 59.14962 58.91535 59.45874 0.03090879 0.0354417 0.03090879 0.4590635 0.4597246 0.4590635 0.4162896 0.4230769 0.4276018
OG0003517 51.64272 51.10975 42.38451 0.3275095 0.1689517 0.3275095 0.4957772 0.4220855 0.4957772 0.7692308 0.7521368 0.7692308
OG0003519 55.08682 53.81345 43.44625 0.3418437 0.2930934 0.3418437 0.306608 0.3233802 0.306608 0.7 0.7 0.64
OG0003520 37.89802 32.0224 37.21152 0.3400963 0.4667763 0.3400963 0.4736144 0.4966433 0.4736144 0.8428094 0.8996656 0.8461538
