OG BAT_W-S BAT_S-W BAT_W-W BAT_S-S BRO_W-S BRO_S-W  BRO_W-W BRO_S-S BGM_W-S BGM_S-W BGM_W-W BGM_S-S BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0002921 5.443032 5.78401 11.71514 0.1581237 19.01121 18.09216 14.06938 4.998605 27.49322 24.71862 25.49287 2.517887 NA 0.8859068 NA 0.6215286 NA 0.2564444 31.76239 31.13676 33.70796 0.4730818 0.4841742 0.4349166 0.495981 0.5032232 0.4646059 0.9230769 0.9230769 0.8461538
OG0002922 2.477594 6.978386 0.7695971 0.8159918 30.0013 11.10055 4.167912 3.912892 10.0992 22.92792 5.680203 7.320536 NA 0.9995793 1.24468 0.0003873381 NA 0.9995767 52.76726 50.54303 49.77344 0.1141479 0.1650133 0.1962242 0.4514854 0.4756222 0.478714 0.5769231 0.5961538 0.5384615
OG0002923 0.01601122 0.005555054 0.006575739 1.995896 4.041124 7.031448 4.028719 1.020019 0.005148905 0.994637 0.00460789 0.008296537 NA 0.9688907 NA 0.9999413 NA 0.9999414 37.85082 37.41446 37.98967 0.5237165 0.5361605 0.525816 0.2847304 0.2951612 0.2680006 0.9117647 0.9117647 0.9117647
OG0002924 3.431179 7.05836 0.9894717 3.263979 11.20347 19.17156 1.037735 8.079472 5.023506 7.01391 1.999931 1.025556 NA 0.9914598 NA 0.9914516 NA 0.9914543 55.26878 55.02111 55.15031 0.05699447 0.0601132 0.05726201 0.4649068 0.4666977 0.4643934 0.21875 0.21875 0.21875
OG0002925 2.824137 4.771621 0.9696469 0.08005379 21.14844 15.87163 21.83059 1.565193 8.14185 7.569562 2.731352 0.1734862 NA 0.9997638 NA 0.09123526 NA 0.5878331 37.22671 36.37914 37.38381 0.3310004 0.3138598 0.3315788 0.4538933 0.4805116 0.4477746 0.8139535 0.8255814 0.8023256
OG0002927 2.201982 3.758304 1.584939 0.4215377 9.326287 3.553736 14.03802 1.120577 0.09904046 1.743699 0.7323311 0.02470014 NA 0.9990344 NA 0.08834255 NA 0.9990344 32.84446 31.7085 34.17419 0.4904385 0.5511812 0.4793937 0.4361742 0.4871471 0.4196325 0.875 0.9 0.8916667
OG0002928 17.19029 9.807806 8.485862 0.8303739 9.184634 8.065944 2.277254 0.5052023 5.581409 4.486354 1.823056 0.3917883 NA 1 NA 1 NA 1 42.89186 42.98894 45.10394 0.3615899 0.3305531 0.2718547 0.4650791 0.4134448 0.4453614 0.6578947 0.6842105 0.6842105
OG0002929 0.95854 0.2085281 0.5884589 0.004376926 4.12518 4.120025 3.092802 1.020672 0.02400644 0.01198048 0.9893077 0.002690881 NA 0.3456854 NA 0.8931985 NA 0.950213 45.4713 39.99771 44.26226 0.2876975 0.3067776 0.2936328 0.3460364 0.3826921 0.3438113 0.75 0.75 0.7727273
OG0002930 2.268357 5.835706 0.3462264 1.172853 30.68439 12.78415 2.206023 4.313991 3.383518 8.781923 0.3212035 0.6023774 NA 0.9997899 NA 0.002202296 NA 0.9997898 52.76542 51.01586 58.1006 0.119304 0.1593949 0.07596551 0.3916531 0.4302572 0.419199 0.6129032 0.6451613 0.6774194
OG0002931 3.889107 4.5648 3.120626 0.002979486 22.29962 27.86332 33.92869 0.5622563 0.7623844 10.37664 1.200983 0.1157588 NA 0.9538987 NA 0.9482213 NA 0.9994732 29.27305 29.87908 29.67781 0.5748705 0.5602656 0.5689227 0.5944654 0.5781126 0.6024089 0.9736842 0.9539474 0.9736842
OG0002932 1.011479 0.2030648 0.285119 0.01473143 1.516529 1.597231 0.1559737 0.07644554 1.790786 4.399192 1.120423 0.4494882 NA 0.1397879 NA 0.999908 NA 0.9999084 55.54496 56.31634 61 0.1502622 0.2116728 0.1691539 0.3585353 0.3102841 0.3072795 0.5490196 0.5490196 0.5490196
OG0002933 0.7145458 1.886133 0.9289086 0.7286908 20.24054 36.69566 11.35579 8.583148 10.14336 13.44415 4.687293 3.915416 NA 0.9998172 NA 0.9998173 NA 0.9998169 58.80819 58.1909 56.67778 0.03686513 0.04763562 0.06729805 0.4497353 0.4503756 0.4492384 0.5925926 0.5185185 0.5925926
OG0002934 0.5174208 6.264211 0.377346 0.1020344 12.93213 8.295272 3.142439 0.4025627 1.636082 4.215148 1.276643 0.9902711 NA 0.9999174 NA 0.167495 NA 0.9999175 49.38074 53.12895 46.96107 0.1958242 0.2153964 0.2414679 0.3770855 0.3770812 0.4103621 0.6507937 0.7301587 0.6666667
OG0002935 0.9212443 1.773544 0.08926155 0.2547044 7.704624 2.620968 0.4843236 0.7094777 5.508007 5.429114 0.8656468 1.9928 NA 0.9998721 NA 0.00195158 NA 0.9346163 52.22886 38.41503 50.79375 0.1758107 0.3738985 0.2410679 0.3883284 0.5204687 0.3756232 0.8444444 0.8666667 0.8222222
OG0002936 4.049671 4.293778 0.3377547 0.6138992 18.74119 13.70244 3.957614 2.827271 2.98202e-13 -2.089752e-14 1.677538e-13 -1.062806e-13 NA 0.9996867 NA 0.02624898 NA 0.9996867 45.61761 41.43918 44.66147 0.177555 0.476778 0.2029853 0.4297225 0.5023708 0.4399967 1 1 1
OG0002937 2.16528 2.768492 0.04375605 0.01247146 16.04459 5.230585 1.292374 0.05768604 2.576701 2.588617 0.3606097 1.074843 NA 1 NA 0.00227602 NA 0.852671 40.68032 37.58665 40.24103 0.3738434 0.4050002 0.4488466 0.4504129 0.5088463 0.5271114 0.7460317 0.8730159 0.7777778
OG0002940 2.089461 0.006235055 1.984468 9.915854e-06 1.078991 1.983805 0.001513816 1.08858e-05 1.020228 0.9250417 0.001528074 2.086593e-06 NA 0.1632278 NA 0.996267 NA 0.9052335 49.18493 49.63657 51.12342 0.2687129 0.2931098 0.2470218 0.3340192 0.3468157 0.3107667 0.7377049 0.6721311 0.7213115
OG0002942 0.5239095 5.237961 0.2010379 0.0860284 17.99799 9.001785 8.003942 1.99731 0.05882362 5.062614 0.004382877 0.005598165 NA 0.9791294 NA 0.08632966 NA 0.9791294 41.4874 43.4218 45.37587 0.2899128 0.2941895 0.2469582 0.4106803 0.4196743 0.4131361 0.8392857 0.875 0.8035714
OG0002943 0.1484395 4.036659 0.08224104 0.03234865 4.781821 5.311288 1.202345 0.08532668 0.1752078 2.03975 0.0452081 0.01697905 NA 1 NA 1 NA 1 50.18779 45.03929 44.53925 0.1558017 0.233965 0.250812 0.40521 0.4075268 0.4086062 0.76 0.784 0.76
OG0002944 16.30231 15.62555 8.906365 3.936508 19.57369 30.23664 26.52582 5.662553 15.87528 15.58513 8.994539 2.688501 NA 0.6848247 NA 0.9999503 NA 0.7622149 38.08979 37.62789 38.1954 0.2848496 0.3061639 0.2766376 0.4738295 0.4725721 0.4665677 0.9253731 0.9701493 0.9552239
OG0002945 15.34393 19.33826 6.319912 0.07154972 46.22975 34.48024 27.64838 2.083038 23.83976 34.38585 17.81122 6.599247 NA 0.9996053 NA 0.06911675 NA 0.9995618 39.26571 37.63052 40.47329 0.2896374 0.3377328 0.275581 0.4758571 0.4977628 0.4669642 0.93 0.92 0.9
OG0002946 7.714219 12.2784 1.936904 3.209035 1.854281 5.620125 0.5681613 0.3723991 2.013001 5.791941 0.593275 0.3887041 NA 1 NA 1 NA 1 57.22314 58.28989 61 0.2669553 0.1835712 0.1555225 0.3801825 0.3255971 0.3126912 0.5 0.5172414 0.5344828
OG0002947 15.56916 23.87344 6.359693 3.891935 10.6831 17.3043 3.338687 2.067151 7.077831 6.708103 0.627331 0.9563779 NA 0.999627 NA 0.9996802 NA 0.7587779 49.03607 49.39157 48.22169 0.1704968 0.1415708 0.1603934 0.4644438 0.4616425 0.4737057 0.6631579 0.6684211 0.6526316
OG0002948 0.8260913 6.08297 0.7554258 1.107294 96.73833 32.18462 31.79693 16.75022 6.935111 5.121803 2.232909 1.013882 NA 0.999421 1.313851 5.579182e-11 NA 0.4931635 46.91849 42.01709 43.42694 0.1793931 0.2519748 0.257654 0.4791134 0.523475 0.5179856 0.7648725 0.8045326 0.7847025
OG0002949 22.12908 28.6499 16.6632 3.417258 25.83062 9.475951 12.47168 1.087897 28.31221 57.54516 22.87801 13.09627 NA 0.9964166 1.558308 0.0001968119 NA 0.9964165 36.92275 30.89774 37.66425 0.4317168 0.5276542 0.4078924 0.4595113 0.5122804 0.4947676 0.952381 0.984127 0.9206349
OG0002950 3.074565 5.744177 0.006158179 0.002870703 18.65259 13.24226 6.2566 1.585962 2.578751 2.471838 1.003734 0.007560634 NA 0.9997348 NA 0.1789251 NA 0.9027475 42.50116 38.93847 42.15487 0.2394636 0.3271147 0.2511753 0.4713237 0.4972994 0.475444 0.8095238 0.8315018 0.8205128
OG0002951 2.475664 7.251717 1.498548 0.1879233 14.94694 5.685376 2.412801 1.062684 0.6787058 12.8722 1.015457 0.1152752 NA 0.9998938 NA 0.01541584 NA 0.9999517 49.75646 46.54284 47.93898 0.1810195 0.2168871 0.1949939 0.4085388 0.4361081 0.4281105 0.59375 0.65625 0.5833333
OG0002953 0.002070607 0.8116426 0.000104373 0.0001555309 5.035649 6.997714 2.964186e-05 7.365792e-06 0.01438124 1.976446 2.614604e-05 2.505259e-06 NA 0.9993477 NA 0.9993477 NA 0.9993479 59.95808 59.51525 60.59784 0.08177301 0.07543258 0.0789167 0.3968616 0.3963954 0.3911131 0.5306122 0.5612245 0.5306122
OG0002954 8.672577 7.743514 3.755504 0.0772801 31.84627 29.72825 28.85745 3.045597 8.067552 13.22394 7.823555 2.304814 NA 0.6705764 NA 0.5393076 NA 0.9988131 38.16633 36.34879 38.77839 0.3252973 0.3591037 0.3126015 0.4892551 0.4898839 0.4914657 0.9051282 0.8923077 0.9
OG0002955 2.963647 3.899934 0.3478184 0.07788614 5.89381 8.472696 2.720213 1.268412 8.098784 4.68589 4.720596 1.315014 NA 0.9967311 NA 0.9967953 NA 0.1779697 32.67095 32.63977 33.44051 0.5013046 0.5018593 0.4911054 0.4973277 0.4978615 0.5073523 0.9090909 0.8989899 0.8989899
OG0002956 8.122531 7.72422 2.754278 0.1562208 15.10371 11.73683 6.618103 2.206608 8.015926 7.379957 1.983936 0.02352243 NA 0.8849602 NA 0.3033219 NA 0.8349729 55.88393 53.66568 56.34377 0.07978175 0.1372466 0.08470478 0.4379179 0.4465682 0.4411584 0.6 0.6125 0.5875
OG0002957 1.026705e-15 -8.797118e-15 6.436213e-17 -6.752398e-17 7.126711 6.451576 2.472256 2.649174 3.676958 6.326256 2.250539 2.301971 NA 0.9999331 NA 0.819838 NA 0.9999339 61 58.31805 61 0.1209126 0.2933386 0.1119199 0.302949 0.4281672 0.2845254 0.48 0.48 0.48
OG0002958 0.6057501 0.8085529 0.2935313 0.04052319 29.17216 24.14422 10.27153 1.414813 2.618841 7.650134 1.46312 0.3739491 NA 0.8805779 NA 0.1011234 NA 0.880578 51.62071 55.71493 58.59117 0.1080972 0.05851733 0.07857612 0.4887396 0.4681293 0.4712367 0.7368421 0.75 0.7236842
OG0002959 1.00232 0.1469332 1.039869 1.014414 19.92266 10.26851 10.71442 1.797268 3.71806 4.498894 3.39938 0.1124982 NA 0.4096354 NA 0.00976768 NA 0.9952355 32.3318 32.71034 29.94384 0.391273 0.4370824 0.4693437 0.4500254 0.4448606 0.4963483 0.9166667 0.9444444 0.8888889
OG0002960 45.21069 31.22023 17.36155 19.50122 29.79677 19.21601 22.52878 5.69666 30.95576 24.02448 10.32508 4.985769 NA 0.08168166 NA 0.1516531 NA 0.3618773 48.28231 50.61417 50.79582 0.1333439 0.09477935 0.08990477 0.4997819 0.4739192 0.4734119 0.8019802 0.8118812 0.7920792
OG0002961 3.924271 13.58472 1.176654 0.06157034 29.80537 55.06157 2.354391 5.811449 3.561592 20.96387 2.10256 0.3867734 NA 1 NA 1 NA 1 51.21953 52.01729 51.91226 0.1040257 0.1003897 0.1013962 0.4882228 0.4880519 0.4890004 0.7667845 0.7526502 0.7526502
OG0002962 2.69533 11.76563 3.948472 1.380921 24.13221 16.03464 11.30287 6.800835 13.79483 11.81558 8.34695 1.264802 NA 0.9991408 NA 0.05536995 NA 0.1906948 33.92414 35.2959 29.164 0.4379339 0.4496567 0.6214622 0.5026683 0.5069421 0.6027804 0.9361702 0.9574468 0.9787234
OG0002963 0.3366761 4.196615 0.08995043 0.1275436 22.91889 4.952876 3.607051 2.59255 4.917819 5.579587 0.204579 0.1924619 NA 0.9995996 1.92105 0.0001156954 NA 0.9996001 51.9255 50.55997 50.65916 0.1315656 0.1610452 0.1515305 0.4527699 0.436208 0.4320987 0.6078431 0.6568627 0.6176471
OG0002965 1.181538 2.105806 0.8518238 0.0221607 29.99558 14.35987 11.58019 1.261489 8.648617 5.539071 1.150013 0.07146931 NA 1 NA 0.005771927 NA 0.2914302 37.85371 33.5913 35.63796 0.3157592 0.4203735 0.3674648 0.4491998 0.4779896 0.4442481 0.8636364 0.9090909 0.8787879
OG0002967 18.75557 13.03898 11.30235 11.8942 2.075419 1.970722 0.002939337 1.058367 6.122936 14.14308 1.433509 7.892037 NA 0.2657379 NA 0.9256671 NA 0.9979756 56.17791 55.6056 52.70571 0.06321361 0.06482469 0.09108257 0.4712633 0.4654497 0.4658995 0.3105263 0.3210526 0.3157895
OG0002968 9.277541 15.06403 6.504036 0.7494758 19.38989 14.81193 8.841199 2.911844 7.438939 6.856347 4.435236 0.2901083 NA 0.9996418 NA 0.1445316 NA 0.5223412 45.75339 38.46128 42.06438 0.216478 0.3468836 0.3411641 0.4371021 0.5184894 0.4921031 0.7560976 0.7560976 0.7317073
OG0002970 2.236323 2.459753 0.0007675117 0.0236581 1.307454 2.290344 0.005547262 0.02027226 34.68705 40.15222 2.564032 17.37252 NA 0.9998797 NA 0.9998798 NA 0.99988 56.7523 56.12998 47.01454 0.09700233 0.09924721 0.1789981 0.4040925 0.4110125 0.3845199 0.3043478 0.3043478 0.2608696
OG0002971 5.978079 9.65572 6.569462 1.038641 42.80934 38.15759 36.72984 2.091296 3.822018 17.3664 1.744851 0.4686027 NA 0.9997729 NA 0.07934005 NA 0.9997677 34.6969 35.14646 35.1985 0.4756611 0.4393195 0.4456471 0.5443877 0.5156842 0.5249284 0.9019608 0.9477124 0.9215686
OG0002973 3.215117 1.29087 2.968488 0.9950316 41.42944 11.84818 21.34934 2.055327 5.621735 7.306157 6.813792 0.02252512 NA 0.2767339 1.278949 5.727916e-06 NA 0.9995897 38.60376 35.13028 39.07576 0.2857486 0.3677838 0.2826459 0.493141 0.5555387 0.4939746 0.8829787 0.8971631 0.8794326
OG0002974 4.990051 17.82879 3.939226 1.125139 10.27373 7.211052 2.199444 1.858206 0.6566078 1.62766 1.126829 0.07599039 NA 0.9812471 NA 0.244212 NA 0.981247 57.72176 57.18028 54.69068 0.06538242 0.06991041 0.09886658 0.4573686 0.4597827 0.4534282 0.5897436 0.5897436 0.5897436
OG0002979 4.27063 6.663957 1.599914 1.42048 41.03575 23.13751 27.30693 2.170421 48.80116 41.05639 20.04017 11.08659 NA 0.9997166 NA 0.001040478 NA 0.04349869 43.49977 42.62653 40.15472 0.1888696 0.2232843 0.3163226 0.4919736 0.5237747 0.6333982 0.8932039 0.8834951 0.9223301
OG0002980 5.812244 19.09285 4.296436 1.466944 35.89171 15.06252 6.723903 1.517499 47.49432 57.30479 40.83613 13.4405 NA 0.9991365 1.363803 7.940478e-05 NA 0.9991364 54.31617 53.85962 55.6293 0.08777548 0.09114825 0.1085592 0.4740008 0.4824336 0.4641306 0.6118721 0.6255708 0.6255708
OG0002981 0.6871282 4.5764 0.007161562 0.007162162 10.70559 9.305243 1.645158 2.439495 3.14341 6.062238 0.01131199 0.008681905 NA 0.9921146 NA 0.5974265 NA 0.9921146 55.69518 53.75099 55.22816 0.0775124 0.1020118 0.08435585 0.4471767 0.4468908 0.4503203 0.6103896 0.6363636 0.6233766
OG0002982 -5.325545e-15 1.530591e-14 -2.970071e-14 6.268347e-15 4.383278 5.062417 14.23302 0.01321249 0.2020056 0.257734 4.02146 0.003093744 NA 0.9999849 NA 0.9999833 NA 0.9567566 29.1556 29.40537 28.85437 0.6835688 0.6674518 0.6826399 0.4007576 0.4212677 0.4103764 0.9736842 0.9649123 0.9736842
OG0002984 9.216669 1.780683 0.7034888 1.011685 8.754996 7.153086 9.163593 1.987837 1.083737 3.481828 2.928133 1.016698 NA 0.002144405 NA 0.3828228 NA 0.9997323 43.27851 41.44959 45.53172 0.2926812 0.2972896 0.2738712 0.4274571 0.3854708 0.3898683 0.8478261 0.8478261 0.826087
OG0002986 3.769712 10.39034 1.55578 0.02454779 22.70396 12.96458 11.3998 0.08584862 2.404721 8.854026 0.06565923 0.01450448 NA 0.9998797 NA 0.02304351 NA 0.9998798 37.0474 34.70714 35.99178 0.3598476 0.3759834 0.3611451 0.5305929 0.5477262 0.5281979 0.8577406 0.9079498 0.8870293
OG0002987 280.3864 145.1732 134.0233 49.45241 25.23553 20.00544 19.31812 9.714051 12.37952 9.895852 6.675772 3.991761 0.8937028 8.881784e-16 NA 0.3965337 NA 0.4561696 50.41056 42.65123 46.26361 0.1076831 0.2072531 0.1608578 0.498094 0.5098723 0.4804552 0.5384615 0.4615385 0.4615385
OG0002988 7.07761 8.347115 3.592839 1.038949 9.780845 5.101162 6.669841 2.044548 0.1551842 2.624241 0.6209481 0.008774783 NA 0.9996929 NA 0.1288473 NA 0.9997297 31.33774 29.40407 31.46066 0.5008289 0.5669619 0.5425561 0.3731329 0.4459097 0.4149938 0.9122807 0.9649123 0.9298246
OG0002989 3.386243 10.32847 2.647566 2.807209 18.38037 12.35423 8.774146 5.262085 4.000356 6.841726 0.7130384 1.020388 NA 0.9999584 NA 0.9999584 NA 0.9999584 59.31987 59.14681 58.09753 0.04091146 0.0427257 0.108129 0.4586587 0.455593 0.4448511 0.5935484 0.6129032 0.5741935
OG0002993 4.982567e-05 0.001711439 1.832181e-05 3.643792e-05 4.262197 3.231942 0.09770592 2.17994 2.092793 1.075009 0.03263445 0.06068117 NA 0.9400425 NA 0.6488788 NA 0.4803585 56.07795 56.73082 55.80504 0.1336819 0.1516541 0.1352952 0.3284044 0.3461151 0.3297974 0.6666667 0.6666667 0.6666667
OG0002994 0.0008828203 1.271478 0.004279431 0.003326985 8.680896 4.167758 3.49153 1.027593 2.465323 0.00400957 2.28288 0.0001501623 NA 1 NA 0.1480078 NA 0.08937589 33.65768 32.87526 32.08366 0.5038821 0.5270852 0.5176946 0.3953397 0.4333079 0.3981343 0.8454545 0.8727273 0.8727273
OG0002995 49.82411 63.66005 27.85037 10.5731 49.72707 56.61363 29.36091 9.927412 51.67369 30.89069 17.73798 7.478807 NA 0.9998513 NA 0.999851 3.471958 1.261273e-08 46.46316 50.90237 39.04504 0.301051 0.3078172 0.3229499 0.4802837 0.4112979 0.5519798 0.7777778 0.8148148 0.8148148
OG0002996 12.60187 8.279112 8.510316 3.514208 32.26843 15.92625 14.71155 18.16825 4.337435 3.622529 1.742336 0.4864734 NA 0.1135071 NA 0.001989334 NA 0.9999937 50.92123 48.21728 50.43446 0.1784425 0.1849159 0.1957591 0.4085184 0.4376437 0.3998088 0.7428571 0.7 0.7428571
OG0002998 1.643476 7.255075 0.1353546 0.08503026 8.471225 13.82433 5.332947 0.2703614 0.5622771 3.456925 1.081557 0.0478909 NA 0.9996533 NA 0.9996533 NA 0.9996532 40.90191 47.00686 39.45492 0.367545 0.1976942 0.3712502 0.4572335 0.4208945 0.4555454 0.8717949 0.8888889 0.8717949
OG0002999 1.713315 8.874574 1.602292 0.04050733 10.83947 18.52034 14.50549 0.1501062 5.098398 2.774149 7.247415 1.052365 NA 0.9994395 NA 0.9994398 NA 0.3655699 37.69958 38.65512 36.51582 0.3448936 0.2898821 0.3588938 0.4625639 0.47147 0.4654703 0.9354839 0.9435484 0.9516129
OG0003000 0.9665099 3.262786 1.030824 0.005150542 11.01802 9.945864 3.991153 0.001205793 7.641578 12.63869 5.426395 6.213974 NA 0.998983 NA 0.7652956 NA 0.9989829 46.37816 44.88849 44.91237 0.2319799 0.2503167 0.2511787 0.4084254 0.4235083 0.4363949 0.8 0.8380952 0.8095238
OG0003001 5.682995 5.63437 1.677067 1.471082 47.11616 36.30031 22.61265 9.363175 16.42191 21.30021 9.323094 5.67932 NA 0.7841944 NA 0.07303941 NA 0.9991557 42.33228 45.30055 45.75637 0.2090878 0.2273898 0.1905696 0.4950677 0.4859893 0.477653 0.8975904 0.8975904 0.8855422
OG0003002 5.682995 5.63437 1.677067 1.471082 47.11616 36.30031 22.61265 9.363175 16.42191 21.30021 9.323094 5.67932 NA 0.7841944 NA 0.07303941 NA 0.9991557 42.33228 45.30055 45.75637 0.2090878 0.2273898 0.1905696 0.4950677 0.4859893 0.477653 0.8975904 0.8975904 0.8855422
OG0003003 1.291759 3.244813 0.5297263 0.06899272 26.32515 18.17504 10.50096 2.109214 49.2662 73.31847 31.15772 13.8407 NA 0.9999564 NA 0.009032766 NA 0.9999581 38.87397 39.35573 40.41587 0.315051 0.3566166 0.3756864 0.4744116 0.490238 0.4775228 0.6 0.8 0.8
OG0003004 0.3768426 2.045494 0.09107832 0.05065769 13.89934 15.43823 1.826806 1.058304 5.986429 12.5632 0.5727892 0.05884413 NA 0.9999711 NA 0.9999711 NA 0.9999653 39.76332 41.81395 41.79233 0.2957888 0.2668403 0.2531569 0.4828855 0.4875596 0.4728099 0.796875 0.7916667 0.78125
OG0003006 0.2967715 3.101463 0.169314 0.06199557 15.75272 6.192628 8.243836 1.518558 1.794302 4.266099 0.3620636 0.1002749 NA 0.9998928 NA 0.008121786 NA 0.9998928 33.67999 30.34446 32.90491 0.5495637 0.6387508 0.5812601 0.4613223 0.5429675 0.4962106 0.9259259 0.962963 0.9259259
OG0003007 0.004621934 0.02668067 0.002770137 0.0004380615 17.78456 49.35512 11.37927 15.35233 4.385435 4.866485 0.8372579 0.5313234 NA 0.9909502 NA 0.9909502 NA 0.9909502 54.24638 57.59188 54.1394 0.1243818 0.08159747 0.1262197 0.4317942 0.43673 0.4350757 0.5657895 0.5657895 0.5789474
OG0003008 1.017388 2.816269 1.095355 1.007255 5.346719 6.770805 4.328153 0.1621027 3.163823 5.340387 0.1989684 0.06983203 NA 0.9998013 NA 0.9998013 NA 0.9997785 39.87463 38.68833 40.0612 0.3669612 0.3927903 0.3671144 0.4648768 0.4959391 0.4643884 0.8083333 0.85 0.825
OG0003012 0.9224812 4.395536 0.001121404 0.01320481 5.115089 6.020424 1.227041e-05 0.4678192 1.200617 4.105952 0.0004380562 0.4734954 NA 0.9995024 NA 0.9995024 NA 0.9995024 59.12508 59.0399 57.49816 0.1364372 0.1268816 0.1477026 0.363584 0.3737063 0.3743426 0.5431034 0.5775862 0.5344828
OG0003013 1.550526 5.72983 0.018607 0.0004548819 26.46058 12.64625 15.26699 1.131735 1.713538 6.705198 1.983733 0.0004796715 NA 0.9986062 NA 0.01776372 NA 0.9986063 46.76875 41.87943 47.06841 0.2037809 0.2781595 0.1982547 0.4549795 0.475069 0.4548392 0.8181818 0.8441558 0.8441558
OG0003014 2.326151 13.61187 0.9786651 0.06083953 42.62741 46.02803 7.92213 11.88064 6.743051 5.519118 0.5700755 0.01698783 NA 0.9996775 NA 0.9996777 NA 0.5397158 56.1795 58.47218 55.63017 0.05115389 0.05936774 0.05548902 0.4735356 0.4585832 0.4769952 0.6195652 0.6521739 0.634058
OG0003016 1.485076 3.001712 1.376825 0.4701769 4.584941 18.96594 4.856051 2.292772 2.791275 4.546719 2.079071 0.05398315 NA 0.9998448 NA 0.999914 NA 0.999914 33.73975 37.8505 40.08645 0.4728282 0.3790173 0.4179875 0.3694973 0.3950908 0.3157625 0.8461538 0.7307692 0.7692308
OG0003017 0.719858 4.561987 1.076569 0.0913373 45.52233 29.83233 13.90202 5.651525 1.28366 3.212095 0.1235636 0.07285504 NA 0.9995756 NA 0.01962621 NA 0.9995784 43.87478 37.65693 39.02133 0.265147 0.522194 0.3647447 0.4559229 0.552592 0.4648687 0.8962264 0.8962264 0.9150943
OG0003020 0.7988939 0.2394479 0.3567428 0.005357027 7.422893 4.417051 7.899072 0.07700655 29.01841 39.36072 28.41533 2.762892 NA 0.3432913 NA 0.3399244 NA 0.9997078 28.09681 27.32635 37.87647 0.6864034 0.7014267 0.4832319 0.405816 0.4525167 0.4613489 0.9552239 0.9402985 0.9552239
OG0003021 93.66015 79.50624 63.91594 13.27243 29.26053 18.71063 25.26015 1.152428 4.339463 3.664113 3.82461 1.383139 NA 0.02661152 NA 0.03358402 NA 0.5697812 42.10658 37.98624 36.64216 0.2649245 0.3394185 0.3836885 0.5096908 0.5414413 0.5707357 0.8650307 0.8957055 0.8957055
OG0003022 11.24634 24.55559 16.40385 5.065076 90.09005 51.30636 28.06426 9.700976 20.14294 22.74141 3.443236 6.008948 NA 0.9820249 0.6325142 0.0003586834 NA 0.9820249 48.74482 47.45059 48.89985 0.116756 0.1365053 0.1174083 0.4808674 0.4873196 0.4812342 0.6363636 0.6818182 0.6666667
OG0003024 2.103102 6.644532 0.01676064 0.002933306 10.13119 3.078194 1.004991 9.484432e-07 2.971695 1.918696 0.0001843787 1.281568e-05 NA 0.9999315 NA 0.02389468 NA 0.5170281 44.35883 38.5746 41.43493 0.2144692 0.2553856 0.2389997 0.4545982 0.5083178 0.4776544 0.7515528 0.8012422 0.7763975
OG0003025 0.01902739 2.00329 1.44183e-05 1.675986e-05 4.013402 4.997665 1.186524e-06 1.000017 1.004708 2.98897 1.484276e-05 1.489027e-05 NA 1 NA 1 NA 1 59.27692 61 58.84354 0.06780689 0.05654229 0.06566192 0.3800824 0.3754281 0.3797445 0.5 0.5 0.5
OG0003026 0.6343832 11.38603 0.6451826 1.013231 20.46109 11.99293 1.002927 2.002663 1.149242 11.69077 0.002188109 0.002100748 NA 0.9993027 NA 0.0871017 NA 0.9993026 47.71735 45.50496 47.23999 0.1686854 0.1965804 0.1750664 0.4597756 0.4710326 0.4618748 0.6850394 0.6771654 0.6850394
OG0003028 6.736327 11.93569 0.04929537 0.04897308 21.02082 18.7884 7.999203 1.877579 13.28055 15.08617 0.05812788 4.01586 NA 0.9993241 NA 0.5114757 NA 0.999324 57.06883 56.48393 56.7521 0.09274141 0.09646714 0.09461801 0.4649062 0.4714225 0.4697591 0.538835 0.5485437 0.5631068
OG0003029 4.244925 4.364904 3.389522 0.05750636 23.54874 18.33041 18.15261 3.610733 11.28005 8.368129 3.779747 1.48118 NA 0.7862339 NA 0.120036 NA 0.1874771 33.03929 33.4721 35.51181 0.4797158 0.4783226 0.3949366 0.5678439 0.5804877 0.5203175 0.9213483 0.9400749 0.9325843
