BAT_transcript BAT_logFC BAT_padj BRO_transcript BRO_logFC BRO_padj BGM_transcript BGM_logFC BGM_padj OG
TRINITY_DN3974_c0_g1 1.175994688412 3.8266674025881e-11 TRINITY_DN16090_c0_g1 1.02497581639873 1.16285674942815e-14 TRINITY_DN2075_c0_g1 1.38213346806669 1.53278261549801e-12 OG0002980
TRINITY_DN41739_c0_g1 1.18288455978354 1.31285784482367e-08 TRINITY_DN19387_c0_g1 1.03994323246334 4.68841807293148e-12 TRINITY_DN12417_c1_g1 1.09465591783446 1.40043963234288e-14 OG0002981
TRINITY_DN4313_c0_g2 2.25439177887939 0.105950397390211 TRINITY_DN7722_c1_g2 3.00720827255164 4.85419744580455e-05 TRINITY_DN74736_c0_g1 1.7496587787532 0.161760640761121 OG0002982
TRINITY_DN5678_c0_g1 -0.320984424469806 0.363927867991125 TRINITY_DN641_c9_g1 0.392696522297036 0.0481598153527934 TRINITY_DN24442_c5_g1 -0.110047091084731 0.692315926666274 OG0002984
TRINITY_DN601_c0_g1 -0.768860098447014 0.00755960506695641 TRINITY_DN1006_c4_g1 1.23102865869296 9.94712807804947e-08 TRINITY_DN5385_c0_g1 -0.613912273373702 0.0339152014795447 OG0002986
TRINITY_DN61929_c0_g1 0.087618760597137 0.827330742066164 TRINITY_DN1230_c0_g1 1.310825748945 4.03043673919806e-25 TRINITY_DN6563_c0_g4 0.736013883058525 8.8959980903126e-10 OG0002987
TRINITY_DN6265_c1_g1 -4.36010671208135 2.02946497126745e-90 TRINITY_DN45974_c0_g1 -4.60435907784529 3.23266640872889e-28 TRINITY_DN8635_c0_g1 -4.22308927471829 3.45877611767111e-40 OG0002988
TRINITY_DN751_c0_g1 -0.81565625314319 7.91282070032702e-06 TRINITY_DN22_c2_g1 -1.48127501898681 6.00985538827052e-24 TRINITY_DN4968_c1_g1 -1.10595104938581 2.37826393127421e-13 OG0002989
TRINITY_DN10062_c0_g1 -0.0426917213593417 0.873852651111242 TRINITY_DN7558_c2_g1 0.02780262761801 0.826701606340004 TRINITY_DN23637_c3_g1 -0.059069034506279 0.828460477538045 OG0002993
TRINITY_DN10236_c0_g1 -1.22317968295576 0.00110423757367172 TRINITY_DN197820_c0_g5 -1.04719568816333 0.020002626169283 TRINITY_DN17_c0_g1 -1.98891474160461 1.71717898603033e-06 OG0002994
TRINITY_DN10630_c0_g1 -3.0537794840976 0.0177964889703631 TRINITY_DN2263_c0_g1 -3.02810849674456 2.93897227935102e-08 TRINITY_DN2203_c9_g3 -3.57397175746717 0.000773512821449857 OG0002996
TRINITY_DN1186_c8_g1 0.198092978636251 0.732064098295384 TRINITY_DN80883_c1_g1 0.602366696442098 0.00792953859996443 TRINITY_DN1_c21_g1 0.788096688894047 0.106221635457371 OG0002998
TRINITY_DN1232_c6_g1 -2.10258960632343 9.73107669168667e-21 TRINITY_DN32_c2_g1 -1.91641070837683 3.64832801236416e-28 TRINITY_DN5123_c0_g2 -1.62924346247596 7.94934147473552e-15 OG0002999
TRINITY_DN12535_c2_g1 0.567482446804233 0.0344974655328668 TRINITY_DN173847_c0_g1 0.185091927770122 0.0946408079310383 TRINITY_DN73042_c1_g1 0.796815151672225 1.69628215930412e-08 OG0003000
TRINITY_DN126355_c0_g2 0.990948882553263 5.44677245944007e-05 TRINITY_DN79049_c0_g1 0.781318652379496 1.66716178217767e-08 TRINITY_DN19977_c0_g1 0.874245137254666 0.000163306838022843 OG0003001
TRINITY_DN12890_c0_g1 0.251258440560494 0.419130999131051 TRINITY_DN2823_c0_g2 0.0428546658445295 0.864166965531829 TRINITY_DN6123_c2_g1 0.224712507596294 0.335450538545942 OG0003003
TRINITY_DN14503_c0_g2 0.884829298860518 2.86829172318872e-05 TRINITY_DN34_c2_g3 0.572553491885927 5.83192247674375e-07 TRINITY_DN1222_c1_g1 0.73956033878485 9.68564387311917e-08 OG0003004
TRINITY_DN17603_c0_g1 0.235717323811614 0.65963304987878 TRINITY_DN469_c5_g1 -0.155785063049527 0.667481647000707 TRINITY_DN48538_c0_g1 -0.551083512139585 0.345125594688443 OG0003006
TRINITY_DN20491_c0_g1 -0.0464046559488187 0.870068829835653 TRINITY_DN16316_c0_g2 0.489834216376445 0.00427101968285265 TRINITY_DN59515_c0_g1 0.368485494326682 0.0796914082727451 OG0003007
TRINITY_DN2126_c0_g1 -1.8738177792332 1.1035018418118e-07 TRINITY_DN369_c2_g1 -2.07735985991403 9.64498178692125e-14 TRINITY_DN1823_c0_g2 -1.89644801975734 8.36764071207178e-08 OG0003008
TRINITY_DN3463_c0_g1 -0.480392797553516 0.0081230483187642 TRINITY_DN3100_c1_g2 -0.240848575585018 0.131489847145259 TRINITY_DN60715_c0_g3 -0.250169759927981 0.122858878443109 OG0003012
TRINITY_DN3803_c2_g1 -1.14030464841719 1.74329811721076e-08 TRINITY_DN957_c2_g1 -0.0177106263873103 0.932918003695729 TRINITY_DN869_c1_g1 -0.43693140072976 0.0536334004502257 OG0003013
TRINITY_DN388_c2_g2 1.95439823396681 1.2774682667749e-27 TRINITY_DN5895_c0_g1 2.45698598961658 1.37972077369904e-54 TRINITY_DN292_c1_g1 2.52914671212117 4.85207937876935e-49 OG0003014
TRINITY_DN448_c0_g1 -2.4663983281406 1.38256184985617e-17 TRINITY_DN186_c0_g2 -2.29450432552634 6.48684651598469e-12 TRINITY_DN829_c0_g1 -2.16542785637311 6.01352591576713e-17 OG0003017
TRINITY_DN620_c1_g1 -6.5121365752478 7.27226077043371e-66 TRINITY_DN61300_c0_g1 -6.17807792436423 4.16661707180478e-18 TRINITY_DN1124_c0_g1 -5.25734279362538 1.91429328036305e-67 OG0003020
TRINITY_DN6397_c0_g3 -1.6822370240037 3.4532331119062e-05 TRINITY_DN37354_c0_g1 -0.806439588253585 0.000538914728346201 TRINITY_DN5159_c0_g1 -0.996945857626615 2.82012168310932e-05 OG0003021
TRINITY_DN6411_c1_g2 0.186042388964624 0.602836777600341 TRINITY_DN44926_c0_g1 0.842440393101809 0.000205846716682792 TRINITY_DN1210_c1_g1 0.319635711652178 0.147338412065448 OG0003022
TRINITY_DN7178_c0_g1 0.376428705781899 0.0625398348486711 TRINITY_DN3612_c0_g2 1.04242809395109 3.1027637902617e-19 TRINITY_DN463_c0_g1 0.898654103083138 4.68734581742974e-08 OG0003024
TRINITY_DN72079_c0_g3 -0.0533196465279773 0.832573187205469 TRINITY_DN5172_c1_g2 0.507769802947103 4.48216941341613e-06 TRINITY_DN16439_c0_g2 0.0177873609716138 0.940876582707585 OG0003025
TRINITY_DN78096_c0_g1 0.717569296014018 0.114487774404867 TRINITY_DN7788_c0_g1 1.15671106160729 5.67614369066753e-05 TRINITY_DN4138_c0_g1 1.21402940813564 9.14524412904518e-05 OG0003026
TRINITY_DN815_c0_g2 -0.336577718188774 0.112319025145267 TRINITY_DN6593_c0_g1 0.146743451409523 0.352223686391406 TRINITY_DN979_c4_g1 0.118624838773817 0.639361869315031 OG0003028
TRINITY_DN840_c1_g1 0.792699265709359 2.96344105202339e-06 TRINITY_DN56_c1_g2 0.853127530765103 2.5549902075392e-15 TRINITY_DN1732_c0_g2 0.729255727915208 3.12255920319694e-05 OG0003029
TRINITY_DN14157_c0_g1 1.80903096736478 2.0046925107153e-19 TRINITY_DN1127_c2_g1 0.885187530153821 6.43354033261842e-06 TRINITY_DN22323_c0_g1 1.57622895660881 6.28701212962304e-10 OG0003030
TRINITY_DN14565_c0_g1 -9.32679747156097 1.78379476726614e-48 TRINITY_DN1241_c1_g1 -6.04325692883712 5.19860741391465e-100 TRINITY_DN14626_c2_g2 -7.42886672543391 4.06560297853988e-163 OG0003032
TRINITY_DN16372_c1_g3 -3.45889327597946 0.000344366031453235 TRINITY_DN54133_c0_g2 -2.37555739752587 0.00195097074691314 TRINITY_DN991_c5_g1 -4.09235953243822 0.00135253562148733 OG0003033
TRINITY_DN1655_c1_g1 -1.0693779963811 3.27664677058399e-08 TRINITY_DN214_c1_g1 -0.601723264472989 0.000102757079980362 TRINITY_DN1993_c0_g1 -0.574279416210807 0.00103673850127857 OG0003034
TRINITY_DN1658_c1_g1 0.490879594514395 0.00186319258016377 TRINITY_DN393_c0_g2 -0.174462365318554 0.0787223290337549 TRINITY_DN1021_c3_g1 0.478623724342409 3.07573090284004e-05 OG0003035
TRINITY_DN21067_c0_g1 -6.45907923230102 7.9898622177484e-09 TRINITY_DN34874_c0_g2 -4.35497662458694 3.36837771115434e-13 TRINITY_DN14175_c1_g4 -0.471526547013533 0.567801766142615 OG0003036
TRINITY_DN2378_c1_g1 -0.112812227020332 0.61958928468223 TRINITY_DN9323_c0_g3 0.521561108724755 0.00218017143766258 TRINITY_DN3797_c0_g1 0.627555246035076 0.00174567308251573 OG0003037
TRINITY_DN24001_c0_g2 0.42621366506093 0.0493037026218021 TRINITY_DN41240_c1_g1 0.570316950246857 3.04087545002719e-06 TRINITY_DN17693_c0_g1 0.50031229813807 0.00631050109539243 OG0003039
TRINITY_DN246_c0_g1 -0.912384548072625 8.86472371131582e-06 TRINITY_DN1395_c2_g1 -1.34291053743445 5.06205578042341e-16 TRINITY_DN2363_c1_g1 -1.12235240754227 1.79860179340293e-14 OG0003040
TRINITY_DN255_c1_g1 -2.98305872119095 4.65086575073563e-08 TRINITY_DN139314_c0_g1 -5.17634453716434 5.9936483764068e-36 TRINITY_DN5282_c0_g5 -2.85639505475166 0.00159787843139287 OG0003041
TRINITY_DN32551_c0_g1 -0.0283018843392738 0.979325495851867 TRINITY_DN890_c0_g2 1.22676469782026 0.00270143234339844 TRINITY_DN1002_c1_g1 -0.205841169375406 0.732874304085318 OG0003045
TRINITY_DN3275_c0_g2 0.145924821878008 0.721530936646383 TRINITY_DN352_c1_g1 0.180415723570296 0.424128179503545 TRINITY_DN3657_c0_g2 0.547162313895989 0.122319939239207 OG0003046
TRINITY_DN330604_c0_g1 -4.89523237692645 7.44201289224132e-78 TRINITY_DN205834_c0_g1 -4.9980748661319 9.64895240786123e-88 TRINITY_DN5162_c1_g1 -5.67028612650762 1.76929141972397e-50 OG0003047
TRINITY_DN35059_c0_g1 0.364328529564581 0.450271524174846 TRINITY_DN298_c1_g1 0.698493931546743 8.37374361001248e-05 TRINITY_DN5085_c0_g1 0.608570148415997 0.00382325084805156 OG0003049
TRINITY_DN3882_c0_g1 0.0994887233718661 0.787680450130785 TRINITY_DN70_c4_g1 -0.400535820244063 0.0546389118885809 TRINITY_DN450_c8_g1 -0.480647483679032 0.0151393289621008 OG0003052
TRINITY_DN4103_c0_g1 0.538453307830674 0.000769340673491823 TRINITY_DN19851_c0_g2 0.514028962949333 1.47018422760069e-06 TRINITY_DN6485_c0_g2 0.369892788854003 0.00304918160337379 OG0003054
TRINITY_DN4222_c0_g2 -0.0219320333862695 0.976148710489124 TRINITY_DN1283_c5_g1 -0.000709127072241711 0.99858187844468 TRINITY_DN1640_c0_g1 0.0919684058600034 0.885813658271751 OG0003056
TRINITY_DN4366_c0_g2 0.0436012261084105 0.905189538478843 TRINITY_DN153_c3_g1 0.569269410833726 0.00127636968205532 TRINITY_DN36_c2_g1 0.00102332309310283 0.997822683090438 OG0003057
TRINITY_DN45364_c0_g1 0.517286994939232 0.0240290680242289 TRINITY_DN14890_c2_g1 0.555153126713564 2.12312361791036e-07 TRINITY_DN71749_c3_g3 0.441914200464701 0.0035259035012623 OG0003058
TRINITY_DN485_c0_g1 -1.17366881003159 2.35093961748647e-07 TRINITY_DN163_c2_g1 0.151836960020254 0.49249682557713 TRINITY_DN571_c1_g1 -0.114311591698589 0.700988652014839 OG0003059
TRINITY_DN5031_c0_g1 1.06199241033179 1.88866511987914e-09 TRINITY_DN237_c2_g2 0.687059509576971 6.25024221878915e-09 TRINITY_DN3373_c0_g1 0.999869172139226 1.79429497848841e-10 OG0003060
TRINITY_DN6442_c0_g1 0.521680569619547 0.0236560707897817 TRINITY_DN781_c0_g1 0.273126460113876 0.0504425628223658 TRINITY_DN1567_c0_g2 0.164404055569703 0.482872177263584 OG0003063
TRINITY_DN66955_c0_g1 -0.543964415715989 0.287126003176074 TRINITY_DN56643_c0_g2 0.238602183930626 0.418082565875237 TRINITY_DN171522_c0_g2 1.57188357323719 5.31231271584182e-07 OG0003064
TRINITY_DN7055_c0_g1 -2.61730768836378 1.21071933336894e-57 TRINITY_DN11180_c0_g2 -1.27226128285574 1.5587095319269e-30 TRINITY_DN64_c2_g1 -2.08722102812056 2.38622074239854e-28 OG0003065
TRINITY_DN73194_c0_g1 0.647335317135936 0.00884772328271684 TRINITY_DN19708_c0_g1 0.345632025838892 0.0502873007962783 TRINITY_DN11741_c0_g1 0.350793909907439 0.125002801574647 OG0003067
TRINITY_DN810_c2_g1 -0.395880635664781 0.0050588391999617 TRINITY_DN2358_c0_g2 0.161707201123376 0.28770037832647 TRINITY_DN3576_c0_g1 -0.104012643693599 0.598401217155492 OG0003068
TRINITY_DN84_c0_g1 1.30301907017806 3.03108395144267e-12 TRINITY_DN636_c2_g1 1.63581429278087 2.61085539904891e-55 TRINITY_DN3488_c2_g2 1.57326067589187 1.27726763733438e-20 OG0003069
TRINITY_DN9251_c0_g1 1.48982182366104 1.02336341539523e-11 TRINITY_DN128_c0_g1 1.42874868941336 8.57623961628913e-26 TRINITY_DN520_c0_g2 1.87022816457699 1.24685784177584e-17 OG0003070
TRINITY_DN10290_c0_g1 -0.789402840786211 1.48802568136381e-05 TRINITY_DN17523_c0_g1 -0.936627007709629 1.02059655551657e-08 TRINITY_DN890_c2_g1 -0.644481721181479 6.21969947855324e-06 OG0003072
TRINITY_DN1315_c6_g1 0.696204164947003 0.000432963895863337 TRINITY_DN6453_c0_g2 0.786805494725697 4.39565762259238e-10 TRINITY_DN1616_c2_g1 0.428624298193448 0.138924781179689 OG0003074
TRINITY_DN1344_c6_g1 0.254455201502132 0.758899871230642 TRINITY_DN3750_c0_g1 0.712779258834732 0.323492084201098 TRINITY_DN7367_c0_g2 1.08226375781747 0.091227509713427 OG0003075
TRINITY_DN14228_c0_g1 0.638351105989341 0.0783494761115652 TRINITY_DN1168_c0_g1 0.0812302714911739 0.700690805994279 TRINITY_DN220_c0_g1 0.23967089131979 0.637733482847564 OG0003076
TRINITY_DN15616_c0_g2 -0.798728797000584 0.0149598092197764 TRINITY_DN3226_c1_g2 -0.0293373866357419 0.844200172629354 TRINITY_DN8063_c0_g1 -0.973281363672265 7.72208804311929e-05 OG0003077
TRINITY_DN16005_c0_g1 0.262741327442462 0.54140307431295 TRINITY_DN3984_c1_g2 1.07987238983867 2.07277425934667e-07 TRINITY_DN6014_c4_g2 -0.0463306983857894 0.90461485391519 OG0003078
TRINITY_DN16275_c0_g1 1.42175051584349 2.21326571849208e-06 TRINITY_DN12824_c0_g1 0.989264066591547 2.12227404215664e-08 TRINITY_DN311_c0_g1 1.57592363225814 2.14204170119646e-10 OG0003080
TRINITY_DN186_c0_g1 0.215101170321162 0.263707021523271 TRINITY_DN433_c4_g1 0.256866644383782 0.176901275097246 TRINITY_DN5663_c0_g1 -1.02566359795717 3.26030980162421e-05 OG0003081
TRINITY_DN18774_c0_g2 -0.147219057383279 0.699726850723422 TRINITY_DN32107_c0_g1 -0.176208328643435 0.54649168179971 TRINITY_DN383_c1_g1 -0.0951736399540856 0.773047719405093 OG0003082
TRINITY_DN208149_c1_g2 0.470034784522071 0.311186219449884 TRINITY_DN49095_c0_g2 1.17273153535339 0.000569809977453663 TRINITY_DN30626_c0_g1 0.122193849659668 0.853232628491536 OG0003083
TRINITY_DN21096_c0_g2 -5.75512973853619 1.32454610245648e-31 TRINITY_DN65508_c1_g1 -6.27114030725745 1.36698995073481e-29 TRINITY_DN119183_c0_g1 -5.49302240022865 3.2998332158869e-19 OG0003084
TRINITY_DN2284_c2_g1 0.326293209248519 0.250541630693308 TRINITY_DN60496_c0_g1 -0.0979819252396622 0.461391656442815 TRINITY_DN8598_c0_g1 -0.30183994622555 0.175975707274392 OG0003086
TRINITY_DN23287_c0_g1 0.529098297975019 6.66869702722556e-06 TRINITY_DN846_c2_g1 0.710309175393602 1.68529032650686e-09 TRINITY_DN574_c4_g1 0.146439251962317 0.356642870545404 OG0003087
TRINITY_DN2331_c3_g2 0.486348682633445 0.0459696261557875 TRINITY_DN719_c28_g1 0.374547773090826 0.00302383145906386 TRINITY_DN1859_c2_g2 0.21766630635694 0.326681865783443 OG0003088
TRINITY_DN2666_c0_g1 -0.858688044792732 0.000263171399902043 TRINITY_DN126_c3_g1 0.870317587329494 0.00259925799524831 TRINITY_DN22516_c1_g1 -0.778323130543524 0.0132169937228935 OG0003089
TRINITY_DN2998_c0_g1 -0.973941052975304 5.40741227800477e-07 TRINITY_DN6463_c0_g1 -0.345705265696189 0.166529196843717 TRINITY_DN172_c0_g1 -0.116623938365615 0.704794060347176 OG0003091
TRINITY_DN3059_c1_g1 0.231432059659709 0.454453048870235 TRINITY_DN19330_c0_g1 0.814303460596751 5.77388905902342e-07 TRINITY_DN4510_c0_g1 0.079289953075967 0.818607144257082 OG0003092
TRINITY_DN33309_c0_g1 0.769028109403044 5.34720670361995e-05 TRINITY_DN756_c1_g2 1.52560295120691 6.85933071306584e-17 TRINITY_DN10652_c0_g1 0.30855555464566 0.282348803534763 OG0003093
TRINITY_DN3495_c0_g1 -0.530556094695068 0.109366979855304 TRINITY_DN1028_c0_g1 -0.578916033181304 0.00750727117502444 TRINITY_DN2184_c1_g1 -0.445901449325993 0.23631236487854 OG0003094
TRINITY_DN3670_c0_g2 -2.00466260279142 0.00658115720344937 TRINITY_DN1808_c0_g1 0.33389538517997 0.761592945620175 TRINITY_DN568_c1_g3 -1.74334501852261 0.0509297439025812 OG0003096
TRINITY_DN3679_c0_g1 -0.288279906856419 0.489070380090503 TRINITY_DN13992_c0_g1 0.082094575836038 0.775604617128041 TRINITY_DN2542_c0_g1 -0.634893117626989 0.0231504605524024 OG0003097
TRINITY_DN3851_c0_g1 0.0291179864280812 0.903327152842573 TRINITY_DN24880_c0_g3 0.019494418062279 0.875591338476681 TRINITY_DN675_c2_g1 0.666897071682387 7.3239236735646e-06 OG0003098
TRINITY_DN39273_c1_g2 0.275834713368592 0.692087748525857 TRINITY_DN30806_c1_g1 1.69700420448248 0.00336103985634532 TRINITY_DN54511_c0_g1 -0.6701585862918 0.167866295398876 OG0003099
TRINITY_DN4260_c7_g1 -0.274474701639704 0.221434522183531 TRINITY_DN10708_c0_g2 0.739947796834094 4.88324200353117e-06 TRINITY_DN11425_c3_g1 0.209129642827157 0.499475405531746 OG0003100
TRINITY_DN4517_c0_g1 -1.3360068450284 5.2529241067629e-07 TRINITY_DN11629_c0_g1 -0.960855653938236 1.34971146471664e-11 TRINITY_DN3099_c0_g2 -1.18561378987587 1.90036742456578e-11 OG0003101
TRINITY_DN46_c0_g3 -0.0347812434378378 0.892939486616448 TRINITY_DN507_c1_g2 0.439086066573408 0.000742884077998276 TRINITY_DN1677_c2_g5 0.380725489251796 0.0645236832402726 OG0003103
TRINITY_DN5725_c0_g3 0.406410768523025 0.00948534437853046 TRINITY_DN6172_c0_g1 0.615272971639264 3.07189889786776e-13 TRINITY_DN8977_c0_g1 0.0465337518688348 0.797914529927739 OG0003105
TRINITY_DN70896_c0_g1 -0.447614327490539 0.0236568680679952 TRINITY_DN1995_c0_g1 -0.993799947872511 2.63258252997914e-13 TRINITY_DN194_c11_g1 -0.531805034089547 0.0057244816931508 OG0003108
TRINITY_DN7901_c0_g1 0.239011554720346 0.276526683315245 TRINITY_DN2548_c0_g1 0.247011500755318 0.100406669310225 TRINITY_DN9176_c0_g1 0.528773500088276 0.000273543948207128 OG0003109
TRINITY_DN98152_c0_g1 2.00924148209688 3.6504559371958e-22 TRINITY_DN3373_c0_g1 1.81757073381939 2.77607234877214e-27 TRINITY_DN34288_c0_g1 1.55239914728044 1.12707070909625e-16 OG0003111
TRINITY_DN10393_c0_g1 0.230270323782529 0.371413146612527 TRINITY_DN10769_c1_g2 0.638303779354949 2.9653878047368e-06 TRINITY_DN3734_c0_g1 0.742995053114503 0.000244887601829482 OG0003112
TRINITY_DN108_c2_g1 -0.389268936709738 0.304769769833613 TRINITY_DN77_c2_g1 0.0305541982273743 0.936490456474922 TRINITY_DN1602_c1_g1 -0.963084633956104 0.00317421986029935 OG0003113
TRINITY_DN1130_c0_g1 -0.215416893542265 0.619631361407309 TRINITY_DN2522_c0_g1 -0.649908492848902 0.0040222595981405 TRINITY_DN8840_c2_g2 -0.0351147073782974 0.941726619491781 OG0003114
TRINITY_DN1246_c3_g1 0.394113449871252 0.055330668816742 TRINITY_DN4115_c0_g3 0.95560556465912 1.71736976692989e-21 TRINITY_DN9252_c0_g3 0.709663181376205 0.000342219933806454 OG0003117
TRINITY_DN14425_c0_g1 0.214766723934732 0.43833351543036 TRINITY_DN986_c1_g1 0.513442722806026 0.000134428298612871 TRINITY_DN46007_c0_g1 0.0764138903188376 0.777842995414186 OG0003119
TRINITY_DN14484_c0_g1 0.211456002212317 0.655057972672271 TRINITY_DN38812_c0_g1 -0.0481437359690175 0.919038979096305 TRINITY_DN12649_c0_g1 -0.389722573801255 0.536201271508957 OG0003120
TRINITY_DN1475_c1_g2 -9.76816637501252 9.97888120486515e-23 TRINITY_DN5268_c0_g1 -4.81773196763731 4.67245376999863e-11 TRINITY_DN1343_c0_g2 -8.20267306559239 4.5888186825656e-36 OG0003121
TRINITY_DN149130_c0_g1 0.290973571844257 0.420530335929763 TRINITY_DN4787_c7_g1 0.683779495051753 0.00769573857036996 TRINITY_DN3314_c0_g1 1.05460433817445 5.83425937086448e-06 OG0003122
TRINITY_DN1784_c0_g2 0.319427957462469 0.237660025133708 TRINITY_DN3646_c1_g2 0.123700440752832 0.63809759784749 TRINITY_DN586_c1_g1 0.0883779246316963 0.764715346660686 OG0003127
TRINITY_DN19278_c2_g1 0.771743350174296 4.1634280096669e-05 TRINITY_DN37808_c0_g2 0.454176353174671 0.000545382710973944 TRINITY_DN4632_c1_g2 0.0946287883383483 0.662865505794104 OG0003129
TRINITY_DN21039_c0_g3 -1.08128995529842 1.40029933653951e-11 TRINITY_DN16241_c0_g1 -0.956487797670188 4.95363134569921e-15 TRINITY_DN13024_c0_g3 -1.02762469343382 0.000147931244450904 OG0003130
TRINITY_DN21860_c3_g2 0.0306779980422023 0.966561770245582 TRINITY_DN21411_c1_g3 0.258483903434686 0.769546708466636 TRINITY_DN2889_c0_g4 0.281672015768176 0.646695483427254 OG0003131
TRINITY_DN2213_c0_g1 1.35464924741252 1.65270252862215e-06 TRINITY_DN4051_c0_g5 0.676701978415542 0.000571575631589477 TRINITY_DN5577_c3_g1 1.01837280223156 0.000479478275688595 OG0003132
TRINITY_DN2300_c0_g1 -1.64416766954625 3.78171436595124e-05 TRINITY_DN67264_c0_g1 -0.935992839414464 0.000169821583519523 TRINITY_DN98245_c0_g3 -0.542955920708634 0.32067740493289 OG0003133
TRINITY_DN2742_c0_g1 -0.0603850007332772 0.834404947478405 TRINITY_DN317_c0_g2 0.400924814126898 0.000249320533848246 TRINITY_DN690_c1_g1 0.104616058732178 0.693297007133943 OG0003136
TRINITY_DN280_c1_g1 -0.356386110583308 0.100861820099966 TRINITY_DN3311_c0_g1 -0.742066063546695 0.000739984410011933 TRINITY_DN1861_c1_g1 -0.0592450774154059 0.802129482975908 OG0003137
TRINITY_DN3337_c1_g1 -0.179990033813655 0.47681514545243 TRINITY_DN2494_c1_g1 0.383610762041938 0.0378512710849914 TRINITY_DN1622_c2_g1 0.458165223458428 0.309187446278571 OG0003138
TRINITY_DN3452_c0_g1 -0.141391081926789 0.80769849945674 TRINITY_DN4814_c0_g2 0.475857795026983 0.0182137194112692 TRINITY_DN2004_c1_g1 0.317597982332465 0.520845360486458 OG0003139
TRINITY_DN35682_c0_g1 -5.07743723743745 4.28109150620146e-28 TRINITY_DN111390_c0_g1 -3.07558058619306 4.72225421816913e-26 TRINITY_DN5107_c0_g2 -5.43073675872718 1.29621099007464e-40 OG0003140
TRINITY_DN3769_c0_g2 0.285521739829033 0.209023880865424 TRINITY_DN13742_c1_g1 0.0793864295879079 0.535394715278675 TRINITY_DN1055_c1_g1 0.124088364494017 0.547571759912296 OG0003141
TRINITY_DN37928_c0_g1 0.499809443530422 0.0327585507107692 TRINITY_DN1078_c6_g1 1.18363264637833 2.6622922012909e-24 TRINITY_DN12253_c1_g1 0.593404298166381 0.00315020596857598 OG0003142
TRINITY_DN470_c1_g1 1.72196077368571 0.000191817898202777 TRINITY_DN3336_c2_g1 -0.197171807257456 0.6578252363521 TRINITY_DN28_c1_g3 -0.258678070857697 0.455464264232708 OG0003144
TRINITY_DN481_c0_g1 -0.100339652226112 0.763297964782092 TRINITY_DN8800_c0_g2 0.0555603398363007 0.817973976516701 TRINITY_DN7509_c0_g1 -0.555598520358924 1.98442258531844e-05 OG0003145
TRINITY_DN4873_c1_g1 -2.82361900589344 1.00565175114947e-18 TRINITY_DN6409_c3_g1 -4.85910185940042 4.81437445460871e-38 TRINITY_DN7447_c1_g1 -4.84787680882047 1.26079460480272e-16 OG0003146
TRINITY_DN54645_c2_g1 -4.63988769139682 5.27785761791299e-14 TRINITY_DN5222_c0_g2 -4.69910612142005 5.55513749336507e-25 TRINITY_DN6662_c2_g2 -2.33379900622909 6.83351323535878e-05 OG0003148
TRINITY_DN85580_c0_g1 0.874158825615077 0.00103745809462738 TRINITY_DN10823_c0_g1 1.10954317298505 0.000354663372575691 TRINITY_DN57599_c0_g1 0.981466451558265 0.00206435173424175 OG0003151
