sp contig logFC pval sp contig logFC pval sp contig logFC pval sp contig logFC pval OG contig_BAT 1+2GC% 3rdGC% totGC% contig_BRO 1+2GC% 3rdGC% totGC% contig_BGM 1+2GC% 3rdGC% totGC%
BGM_M TRINITY_DN518_c2_g1 758.426908229817 3.7959525380136e-27 BAT TRINITY_DN1531_c2_g1 419.059390864481 6.67870637031836e-09 BRO TRINITY_DN18605_c0_g1 350.453960063578 0.0642220833321889 BGM TRINITY_DN518_c2_g1 376.215400346462 3.56853636393864e-07 OG0003195 TRINITY_DN1531_c2_g1_i4.p1 43.59 44.20 43.80 TRINITY_DN18605_c0_g1_i7.p1 43.59 44.74 43.99 TRINITY_DN518_c2_g1_i1.p1 43.55 44.75 43.95
BGM_M TRINITY_DN13073_c0_g1 168.601405321227 0.00233727679816454 BAT TRINITY_DN16085_c0_g1 199.401038630586 0.841514521110791 BRO TRINITY_DN5537_c0_g1 88.5552724696622 0.243043377674239 BGM TRINITY_DN13073_c0_g1 169.289596081202 0.559277215883688 OG0003196 TRINITY_DN16085_c0_g1_i1.p1 48.20 94.08 63.49 TRINITY_DN5537_c0_g1_i2.p1 52.15 94.39 66.23 TRINITY_DN13073_c0_g1_i4.p1 48.38 94.52 63.76
BGM_M TRINITY_DN1062_c12_g1 5.31004502498173 0.488079561437067 BAT TRINITY_DN16583_c0_g1 2.93008204362892 0.000781869828456515 BRO TRINITY_DN487_c3_g1 4.15850390373126 0.00135865147647395 BGM TRINITY_DN1062_c12_g1 1.90836762699835 0.207563565968341 OG0003198 TRINITY_DN16583_c0_g1_i2.p1 51.54 91.60 65.30 TRINITY_DN487_c3_g1_i1.p2 50.37 92.65 64.85 TRINITY_DN1062_c12_g1_i1.p1 57.19 94.12 69.50
BGM_M TRINITY_DN376_c1_g1 362.653308746288 9.10832876490355e-61 BAT TRINITY_DN1719_c0_g1 165.871390620811 0.697840819456656 BRO TRINITY_DN34875_c0_g1 104.350637625936 6.28137043565082e-05 BGM TRINITY_DN376_c1_g1 75.4495338848938 0.583722987472726 OG0003199 TRINITY_DN1719_c0_g1_i8.p1 44.22 46.76 45.07 TRINITY_DN34875_c0_g1_i6.p1 44.31 48.97 45.86 TRINITY_DN376_c1_g1_i1.p1 43.81 47.33 44.99
BGM_M TRINITY_DN1442_c0_g1 131.907326524909 0.000338887867876927 BAT TRINITY_DN18862_c1_g2 76.7277185455806 0.418463532980953 BRO TRINITY_DN20594_c0_g1 16.3400262168292 0.0302436976132632 BGM TRINITY_DN1442_c0_g1 82.2741318681913 0.352420811608183 OG0003200 TRINITY_DN18862_c1_g2_i12.p1 53.36 86.34 64.36 TRINITY_DN20594_c0_g1_i2.p1 55.75 86.59 66.10 TRINITY_DN1442_c0_g1_i28.p1 54.76 87.69 65.73
BGM_M TRINITY_DN415_c6_g1 124.057154933408 0.103414672260932 BAT TRINITY_DN2033_c0_g1 109.806441644113 0.550167218424625 BRO TRINITY_DN2715_c0_g4 129.951254681671 4.7514419186629e-05 BGM TRINITY_DN415_c6_g1 102.882542606562 0.0655596701741596 OG0003201 TRINITY_DN2033_c0_g1_i4.p1 47.11 64.52 53.00 TRINITY_DN2715_c0_g4_i5.p1 48.45 69.25 55.38 TRINITY_DN415_c6_g1_i2.p1 47.33 64.59 53.08
BGM_M TRINITY_DN17580_c0_g1 89.161201980503 0.000167785728744382 BAT TRINITY_DN20919_c1_g1 125.222200663424 7.69819740021833e-07 BRO TRINITY_DN20_c1_g1 100.828962964594 0.00107453443205465 BGM TRINITY_DN17580_c0_g1 67.2633851157143 0.233281030433344 OG0003202 TRINITY_DN20919_c1_g1_i3.p1 48.52 87.13 61.39 TRINITY_DN20_c1_g1_i3.p1 48.82 87.99 61.93 TRINITY_DN17580_c0_g1_i5.p1 46.76 80.10 57.95
BGM_M TRINITY_DN34480_c1_g1 452.908691280878 4.98673159589541e-27 BAT TRINITY_DN209581_c0_g2 1.29184899673362 0.0389700268400116 BRO TRINITY_DN121848_c0_g1 1.71613695791325 0.242582080257817 BGM TRINITY_DN34480_c1_g1 0.749004741439289 0.358080286346375 OG0003203 TRINITY_DN209581_c0_g2_i1.p1 38.48 43.15 40.04 TRINITY_DN121848_c0_g1_i1.p1 38.74 42.86 40.11 TRINITY_DN34480_c1_g1_i1.p1 46.06 61.49 51.28
BGM_M TRINITY_DN1578_c0_g1 84.2949218071312 1.14734771381351e-08 BAT TRINITY_DN22983_c0_g1 164.186823489753 3.15523448291759e-36 BRO TRINITY_DN1084_c0_g1 144.311873070078 1.040681401952e-22 BGM TRINITY_DN1578_c0_g1 146.722280302954 6.03397959048818e-12 OG0003205 TRINITY_DN22983_c0_g1_i1.p1 48.82 76.89 58.18 TRINITY_DN1084_c0_g1_i1.p2 48.70 76.89 58.10 TRINITY_DN1578_c0_g1_i1.p1 48.58 76.65 57.94
BGM_M TRINITY_DN12121_c0_g1 86.6389998726041 3.90853064023592e-07 BAT TRINITY_DN2323_c3_g1 63.2499454116967 1.03188477159792e-09 BRO TRINITY_DN1577_c2_g1 68.9437761743858 3.05782229712018e-05 BGM TRINITY_DN12121_c0_g1 54.2899477928724 1.04943916167392e-09 OG0003207 TRINITY_DN2323_c3_g1_i1.p1 50.77 62.80 54.78 TRINITY_DN1577_c2_g1_i1.p1 52.07 63.43 55.92 TRINITY_DN12121_c0_g1_i6.p1 50.60 61.39 54.26
BGM_M TRINITY_DN4269_c1_g1 137.517458715527 3.44913033113289e-16 BAT TRINITY_DN2722_c0_g1 86.442727428006 0.898134933951173 BRO TRINITY_DN2486_c0_g2 86.52119970665 0.00260129361627862 BGM TRINITY_DN4269_c1_g1 73.7720593822185 0.969052725187007 OG0003208 TRINITY_DN2722_c0_g1_i10.p1 41.69 45.45 42.95 TRINITY_DN2486_c0_g2_i4.p1 42.99 47.08 44.35 TRINITY_DN4269_c1_g1_i9.p1 42.89 45.81 43.87
BGM_M TRINITY_DN3860_c0_g2 225.618569324378 0.278587614918968 BAT TRINITY_DN2863_c0_g1 182.754470151458 4.89569712080655e-07 BRO TRINITY_DN824_c0_g2 240.433359521475 7.16657835896622e-14 BGM TRINITY_DN3860_c0_g2 148.912738486515 9.42859934294626e-07 OG0003209 TRINITY_DN2863_c0_g1_i2.p1 44.60 58.55 49.30 TRINITY_DN824_c0_g2_i1.p1 45.05 62.40 50.84 TRINITY_DN3860_c0_g2_i1.p1 44.83 59.16 49.61
BGM_M TRINITY_DN220420_c0_g1 11.0035693670717 4.90103289850627e-12 BAT TRINITY_DN296034_c0_g1 2.46030411376621 0.00788546320921459 BRO TRINITY_DN212040_c0_g1 0.961252473924621 0.00636156303195382 BGM TRINITY_DN220420_c0_g1 7.07566537607065 8.02814114153783e-06 OG0003210 TRINITY_DN296034_c0_g1_i1.p1 48.07 84.21 60.12 TRINITY_DN212040_c0_g1_i1.p1 47.55 81.82 58.97 TRINITY_DN220420_c0_g1_i4.p1 51.50 83.54 62.18
BGM_M TRINITY_DN25256_c2_g4 9.92407329704191 1.10316336387426e-08 BAT TRINITY_DN3067_c1_g1 3.40575603769154 0.0705639571051829 BRO TRINITY_DN3089_c1_g1 6.22620908169197 0.0015285113130442 BGM TRINITY_DN25256_c2_g4 4.61477325099803 0.760176136698642 OG0003212 TRINITY_DN3067_c1_g1_i1.p1 51.03 90.77 64.27 TRINITY_DN3089_c1_g1_i1.p1 55.83 92.92 68.19 TRINITY_DN25256_c2_g4_i1.p1 56.38 92.18 68.31
BGM_M TRINITY_DN4900_c2_g1 98.8318622695451 0.799140980258708 BAT TRINITY_DN3208_c0_g1 97.4727602393791 0.117917527632679 BRO TRINITY_DN5670_c2_g1 64.382684052633 4.07657693184155e-06 BGM TRINITY_DN4900_c2_g1 77.59456882018 1.52273632310339e-05 OG0003213 TRINITY_DN3208_c0_g1_i3.p1 52.17 94.97 66.43 TRINITY_DN5670_c2_g1_i8.p2 53.62 95.92 67.72 TRINITY_DN4900_c2_g1_i2.p1 51.76 94.65 66.06
BGM_M TRINITY_DN3185_c0_g1 189.547746758527 2.27075657083368e-10 BAT TRINITY_DN3312_c0_g1 319.573192387763 0.000166263173804183 BRO TRINITY_DN7856_c0_g1 430.802650923244 1.05348242083929e-15 BGM TRINITY_DN3185_c0_g1 195.689803830946 4.01449574702661e-07 OG0003214 TRINITY_DN3312_c0_g1_i1.p1 51.21 44.80 49.33 TRINITY_DN7856_c0_g1_i6.p1 51.22 45.53 49.32 TRINITY_DN3185_c0_g1_i1.p1 51.21 45.60 49.60
BGM_M TRINITY_DN933_c0_g1 1689.71516869115 7.1953100595929e-09 BAT TRINITY_DN3690_c1_g1 691.625026665792 3.73179349681223e-05 BRO TRINITY_DN132_c0_g1 1748.56003836782 0.0261282592155173 BGM TRINITY_DN933_c0_g1 1029.48176533353 0.00743650354847504 OG0003215 TRINITY_DN3690_c1_g1_i11.p2 46.71 81.58 58.33 TRINITY_DN132_c0_g1_i11.p1 48.41 84.11 60.31 TRINITY_DN933_c0_g1_i8.p1 46.15 77.58 56.76
BGM_M TRINITY_DN455_c1_g2 34.0515003526972 3.75987571777477e-28 BAT TRINITY_DN4278_c0_g1 68.5690232068651 1.70747883690797e-31 BRO TRINITY_DN178_c8_g1 41.5040346026208 9.27365429090374e-26 BGM TRINITY_DN455_c1_g2 30.3274806803091 3.62847675648151e-24 OG0003217 TRINITY_DN4278_c0_g1_i6.p1 52.71 79.15 61.71 TRINITY_DN178_c8_g1_i1.p1 52.72 78.99 61.48 TRINITY_DN455_c1_g2_i1.p1 52.92 81.32 62.39
BGM_M TRINITY_DN2743_c0_g1 164.649014012168 6.50484310751238e-50 BAT TRINITY_DN45460_c0_g2 38.910051753699 0.0392884487273834 BRO TRINITY_DN7737_c0_g2 12.0151827635087 0.027054178275217 BGM TRINITY_DN2743_c0_g1 23.1382720277365 0.567483698846003 OG0003218 TRINITY_DN45460_c0_g2_i2.p1 46.93 58.96 50.94 TRINITY_DN7737_c0_g2_i2.p1 47.18 57.94 50.94 TRINITY_DN2743_c0_g1_i2.p1 47.17 58.96 51.10
BGM_M TRINITY_DN3928_c0_g4 115.848116373832 5.79883809529873e-36 BAT TRINITY_DN4804_c0_g1 34.4828016558556 4.84115968747928e-05 BRO TRINITY_DN34270_c0_g1 18.8043032536416 0.00102331417812458 BGM TRINITY_DN3928_c0_g4 56.1048437528792 0.0693198858142235 OG0003220 TRINITY_DN4804_c0_g1_i8.p2 63.53 94.07 73.71 TRINITY_DN34270_c0_g1_i2.p3 59.41 95.29 71.37 TRINITY_DN3928_c0_g4_i2.p1 61.93 96.97 73.61
BGM_M TRINITY_DN4849_c1_g2 618.485683760967 0.10630258257032 BAT TRINITY_DN5022_c0_g1 750.166653136829 3.53631769058729e-14 BRO TRINITY_DN22832_c0_g1 601.043222518986 1.58674028037363e-19 BGM TRINITY_DN4849_c1_g2 395.069172735952 0.171085019636952 OG0003221 TRINITY_DN5022_c0_g1_i1.p1 45.84 70.32 54.00 TRINITY_DN22832_c0_g1_i5.p1 46.58 71.08 54.81 TRINITY_DN4849_c1_g2_i2.p1 45.77 70.32 53.95
BGM_M TRINITY_DN2406_c0_g1 253.603595031806 1.41065714727943e-38 BAT TRINITY_DN5215_c0_g1 83.2281511933221 0.0173326336254812 BRO TRINITY_DN2990_c1_g3 73.8461234867457 0.0181160798513033 BGM TRINITY_DN2406_c0_g1 64.1817377939156 0.203678107854875 OG0003222 TRINITY_DN5215_c0_g1_i6.p1 50.91 81.94 61.25 TRINITY_DN2990_c1_g3_i1.p1 54.40 93.26 67.36 TRINITY_DN2406_c0_g1_i3.p1 50.91 81.59 61.14
BGM_M TRINITY_DN3836_c0_g2 163.142068185314 0.000524110082507403 BAT TRINITY_DN5302_c0_g1 131.310983903495 0.360940689939354 BRO TRINITY_DN5492_c1_g1 140.719430559513 0.0030471693826051 BGM TRINITY_DN3836_c0_g2 86.8756828168616 0.916087457401943 OG0003223 TRINITY_DN5302_c0_g1_i8.p1 50.48 92.41 64.46 TRINITY_DN5492_c1_g1_i2.p1 50.64 93.12 64.80 TRINITY_DN3836_c0_g2_i2.p1 51.92 94.19 66.07
BGM_M TRINITY_DN222_c1_g2 1348.82283532681 1.18591814794369e-107 BAT TRINITY_DN53058_c0_g1 207.570936425307 4.81828381516366e-05 BRO TRINITY_DN1629_c0_g1 267.257322331157 1.81621128182182e-21 BGM TRINITY_DN222_c1_g2 233.088872894223 0.0249068726779212 OG0003224 TRINITY_DN53058_c0_g1_i8.p1 44.18 47.48 45.28 TRINITY_DN1629_c0_g1_i6.p1 44.82 49.26 46.30 TRINITY_DN222_c1_g2_i1.p1 44.28 48.32 45.62
BGM_M TRINITY_DN9614_c0_g1 181.214056598203 5.77482085217113e-06 BAT TRINITY_DN57083_c0_g1 277.919703348843 0.810678979858598 BRO TRINITY_DN32131_c0_g2 188.075437021403 5.24151261124989e-10 BGM TRINITY_DN9614_c0_g1 138.63047936595 1.37163576807418e-07 OG0003226 TRINITY_DN57083_c0_g1_i1.p1 44.87 57.07 48.93 TRINITY_DN32131_c0_g2_i4.p1 45.12 57.07 49.10 TRINITY_DN9614_c0_g1_i4.p1 44.95 55.56 48.48
BGM_M TRINITY_DN612_c2_g2 60.8008083905984 0.000336559449853351 BAT TRINITY_DN576_c0_g1 78.100625255566 0.590232035916736 BRO TRINITY_DN267_c0_g3 87.15657697015 0.415350909239082 BGM TRINITY_DN612_c2_g2 40.8583613330383 0.393612836388691 OG0003227 TRINITY_DN576_c0_g1_i1.p1 47.61 89.83 61.69 TRINITY_DN267_c0_g3_i2.p1 48.56 89.71 62.28 TRINITY_DN612_c2_g2_i3.p1 47.67 84.11 59.82
BGM_M TRINITY_DN3084_c0_g3 196.384475688777 3.84816881727767e-06 BAT TRINITY_DN6037_c0_g1 250.557057038594 0.952306398161977 BRO TRINITY_DN1004_c0_g1 225.988702825061 0.0262849229355509 BGM TRINITY_DN3084_c0_g3 179.302362163888 0.166228690197516 OG0003228 TRINITY_DN6037_c0_g1_i2.p1 37.87 47.34 41.03 TRINITY_DN1004_c0_g1_i4.p2 37.35 46.20 40.47 TRINITY_DN3084_c0_g3_i3.p1 37.57 46.75 40.63
BGM_M TRINITY_DN22988_c0_g1 13.2456147806241 0.091929761713521 BAT TRINITY_DN62549_c0_g2 1.3696207457716 0.526935385159621 BRO TRINITY_DN966_c0_g1 33.6728515740794 0.680798435979587 BGM TRINITY_DN22988_c0_g1 9.34790337041861 0.560414496205898 OG0003229 TRINITY_DN62549_c0_g2_i1.p1 50.23 74.54 58.33 TRINITY_DN966_c0_g1_i3.p1 53.59 70.76 59.40 TRINITY_DN22988_c0_g1_i1.p1 47.22 63.33 52.59
BGM_M TRINITY_DN34441_c0_g1 2.940878321443 0.00602344607806306 BAT TRINITY_DN6406_c1_g1 5.9620344585927 0.336099389723126 BRO TRINITY_DN9225_c1_g1 2.50644845324431 0.660453894704785 BGM TRINITY_DN34441_c0_g1 1.09107939058604 0.215210374932455 OG0003230 TRINITY_DN6406_c1_g1_i15.p1 60.63 85.06 68.77 TRINITY_DN9225_c1_g1_i1.p1 62.07 87.36 70.50 TRINITY_DN34441_c0_g1_i6.p1 63.03 86.06 70.71
BGM_M TRINITY_DN1412_c0_g1 214.49091460851 6.89725255145759e-41 BAT TRINITY_DN64_c1_g1 456.206211346712 3.53106963683379e-06 BRO TRINITY_DN1441_c3_g2 383.191811271561 4.08768881383025e-13 BGM TRINITY_DN1412_c0_g1 184.188743165461 0.0848824922433596 OG0003231 TRINITY_DN64_c1_g1_i1.p1 51.28 80.05 60.87 TRINITY_DN1441_c3_g2_i1.p1 51.48 81.26 61.40 TRINITY_DN1412_c0_g1_i2.p1 46.70 74.08 55.83
BGM_M TRINITY_DN881_c0_g3 46.3968264211318 1.23198400978383e-08 BAT TRINITY_DN66_c1_g2 173.57993704071 6.3848661104994e-06 BRO TRINITY_DN406_c0_g1 42.4831132723994 0.244609363061111 BGM TRINITY_DN881_c0_g3 35.7108125061711 0.263960154250851 OG0003232 TRINITY_DN66_c1_g2_i7.p2 46.44 66.47 53.11 TRINITY_DN406_c0_g1_i3.p1 48.74 75.00 57.68 TRINITY_DN881_c0_g3_i1.p2 48.33 72.92 56.70
BGM_M TRINITY_DN31083_c0_g1 34.6242878939277 2.90874248882032e-07 BAT TRINITY_DN6946_c0_g1 16.6916494635118 0.00388925541312788 BRO TRINITY_DN14533_c0_g1 43.7120253763376 0.539843679244267 BGM TRINITY_DN31083_c0_g1 22.3559076718061 0.0506404490455621 OG0003233 TRINITY_DN6946_c0_g1_i6.p1 54.33 76.82 61.82 TRINITY_DN14533_c0_g1_i1.p1 47.61 88.72 61.32 TRINITY_DN31083_c0_g1_i7.p1 49.26 92.02 63.52
BGM_M TRINITY_DN35337_c3_g1 6.8360553062587 0.0960274891285869 BAT TRINITY_DN69831_c0_g2 5.8472659753171 0.180224826328477 BRO TRINITY_DN78473_c0_g1 4.79867473595671 0.369686010866501 BGM TRINITY_DN35337_c3_g1 4.27449699594501 0.915135976253076 OG0003234 TRINITY_DN69831_c0_g2_i1.p1 58.05 90.80 68.97 TRINITY_DN78473_c0_g1_i2.p2 61.89 93.86 72.55 TRINITY_DN35337_c3_g1_i7.p1 61.03 93.05 71.70
BGM_M TRINITY_DN55622_c0_g1 30.526973950185 0.374045271094863 BAT TRINITY_DN7283_c0_g1 226.359269911932 0.0535636167882743 BRO TRINITY_DN11153_c0_g1 29.0122482951185 0.631513482478036 BGM TRINITY_DN55622_c0_g1 18.4213645021893 0.382401684452744 OG0003235 TRINITY_DN7283_c0_g1_i16.p1 42.22 32.72 39.05 TRINITY_DN11153_c0_g1_i12.p1 40.27 33.69 38.14 TRINITY_DN55622_c0_g1_i2.p1 41.08 33.72 38.68
BGM_M TRINITY_DN1150_c0_g1 54.8339279252172 1.78377631736237e-31 BAT TRINITY_DN7466_c0_g1 31.6908610805059 3.6627135316253e-29 BRO TRINITY_DN1110_c0_g1 22.4253084476541 3.27034524096158e-14 BGM TRINITY_DN1150_c0_g1 46.0383637746017 8.15675728017381e-28 OG0003236 TRINITY_DN7466_c0_g1_i1.p2 57.29 89.62 68.25 TRINITY_DN1110_c0_g1_i1.p2 57.69 90.56 68.65 TRINITY_DN1150_c0_g1_i2.p2 57.59 94.94 70.04
BGM_M TRINITY_DN31499_c0_g1 32.4529106281437 3.20745928561808e-20 BAT TRINITY_DN78883_c0_g1 3.80276951125897 0.000150234040704226 BRO TRINITY_DN80841_c1_g1 28.8465403919617 9.30980169463242e-22 BGM TRINITY_DN31499_c0_g1 18.8039077682229 4.95707629297619e-17 OG0003237 TRINITY_DN78883_c0_g1_i2.p1 50.13 73.14 57.92 TRINITY_DN80841_c1_g1_i5.p1 51.01 73.48 58.50 TRINITY_DN31499_c0_g1_i1.p1 50.91 73.68 58.50
BGM_M TRINITY_DN857_c1_g1 643.145637058846 9.46500561000973e-12 BAT TRINITY_DN792_c0_g1 519.983980526191 2.05669677723835e-06 BRO TRINITY_DN356_c0_g1 581.20788990831 3.28555626972255e-07 BGM TRINITY_DN857_c1_g1 567.447648528492 4.96628001741012e-12 OG0003238 TRINITY_DN792_c0_g1_i1.p2 53.50 95.76 67.58 TRINITY_DN356_c0_g1_i1.p1 53.25 96.10 67.53 TRINITY_DN857_c1_g1_i4.p1 53.48 95.58 67.63
BGM_M TRINITY_DN6068_c3_g1 271.367590687202 0.329078266593834 BAT TRINITY_DN8140_c0_g2 63.7372532029498 0.0390616790946534 BRO TRINITY_DN4811_c0_g1 134.464708056131 0.381449647131587 BGM TRINITY_DN6068_c3_g1 174.1584892319 6.86303923541703e-13 OG0003239 TRINITY_DN8140_c0_g2_i5.p1 41.05 43.51 41.87 TRINITY_DN4811_c0_g1_i7.p1 48.62 69.38 55.54 TRINITY_DN6068_c3_g1_i2.p1 48.12 69.11 55.12
BGM_M TRINITY_DN43763_c0_g2 566.190616010097 2.82681552296859e-114 BAT TRINITY_DN81794_c0_g1 20.6458780454881 9.07049067413821e-05 BRO TRINITY_DN4239_c0_g1 48.0603349603083 2.25958916745004e-17 BGM TRINITY_DN43763_c0_g2 18.6673095585361 2.90412718543396e-07 OG0003240 TRINITY_DN81794_c0_g1_i2.p2 53.69 92.99 66.79 TRINITY_DN4239_c0_g1_i1.p1 50.60 91.37 64.19 TRINITY_DN43763_c0_g2_i3.p1 50.52 89.21 63.42
BGM_M TRINITY_DN1125_c4_g1 143.870932310669 0.00128365065678246 BAT TRINITY_DN8193_c0_g1 41.401223909928 0.924253758967002 BRO TRINITY_DN11539_c1_g2 100.569951060514 0.766109456382858 BGM TRINITY_DN1125_c4_g1 69.0897678791982 0.625974257937545 OG0003241 TRINITY_DN8193_c0_g1_i4.p1 48.62 75.21 57.60 TRINITY_DN11539_c1_g2_i6.p1 47.87 82.95 59.56 TRINITY_DN1125_c4_g1_i1.p1 47.58 82.72 59.29
BGM_M TRINITY_DN1387_c0_g1 317.319393470399 0.060866888691821 BAT TRINITY_DN839_c1_g3 333.402328945271 4.25334231044636e-19 BRO TRINITY_DN1095_c48_g3 403.231535466624 4.52586167773145e-10 BGM TRINITY_DN1387_c0_g1 316.122016560175 4.74013459447733e-15 OG0003242 TRINITY_DN839_c1_g3_i3.p1 50.41 80.76 60.58 TRINITY_DN1095_c48_g3_i1.p1 50.46 83.89 61.66 TRINITY_DN1387_c0_g1_i3.p1 50.00 80.94 60.31
BGM_M TRINITY_DN920_c0_g1 224.533265886514 6.14642450175075e-10 BAT TRINITY_DN9456_c0_g1 131.996501088792 0.98041693519371 BRO TRINITY_DN99454_c0_g1 170.95005129403 0.308062645456518 BGM TRINITY_DN920_c0_g1 111.296867741426 0.969052725187007 OG0003244 TRINITY_DN9456_c0_g1_i6.p1 45.45 60.30 50.40 TRINITY_DN99454_c0_g1_i15.p1 45.92 63.08 51.64 TRINITY_DN920_c0_g1_i3.p1 45.36 61.22 50.65
BGM_M TRINITY_DN79462_c0_g1 4.51932058001521 0.000239409056950609 BAT TRINITY_DN94686_c0_g1 1.07721582074158 0.148071947870138 BRO TRINITY_DN39272_c0_g1 6.53462035137154 0.00245194377450594 BGM TRINITY_DN79462_c0_g1 10.8411053088544 9.81541918173115e-05 OG0003245 TRINITY_DN94686_c0_g1_i1.p1 41.64 50.91 44.73 TRINITY_DN39272_c0_g1_i1.p1 44.20 55.13 47.85 TRINITY_DN79462_c0_g1_i4.p1 44.37 55.28 48.00
BGM_M TRINITY_DN15872_c1_g1 201.308365929521 4.01866214148177e-15 BAT TRINITY_DN9976_c0_g1 186.783881655963 1.11488074714548e-42 BRO TRINITY_DN2880_c6_g1 338.659409042637 2.91197291616225e-129 BGM TRINITY_DN15872_c1_g1 110.827696049731 6.40423625484946e-30 OG0003246 TRINITY_DN9976_c0_g1_i1.p1 40.17 38.29 39.54 TRINITY_DN2880_c6_g1_i1.p1 40.45 39.63 40.22 TRINITY_DN15872_c1_g1_i8.p1 40.51 39.32 40.11
BGM_M TRINITY_DN11097_c0_g1 58.5104555697186 1.16874421240485e-38 BAT TRINITY_DN1052_c0_g1 128.558628305672 0.0802096271015226 BRO TRINITY_DN5550_c0_g1 122.771994528228 0.00258303750339495 BGM TRINITY_DN11097_c0_g1 71.8858531340024 0.0227318911688852 OG0003247 TRINITY_DN1052_c0_g1_i7.p1 49.91 40.52 46.78 TRINITY_DN5550_c0_g1_i12.p1 52.94 41.13 49.04 TRINITY_DN11097_c0_g1_i15.p1 53.83 38.50 48.72
BGM_M TRINITY_DN2102_c0_g1 1288.03376875798 8.83568150269417e-90 BAT TRINITY_DN10578_c0_g1 162.570802396426 5.25676542176577e-10 BRO TRINITY_DN2251_c2_g1 280.760875775562 2.16375023261268e-08 BGM TRINITY_DN2102_c0_g1 107.140817871858 2.09542428348981e-05 OG0003248 TRINITY_DN10578_c0_g1_i2.p1 38.19 51.39 42.59 TRINITY_DN2251_c2_g1_i4.p1 36.98 55.35 43.10 TRINITY_DN2102_c0_g1_i6.p2 38.39 52.28 43.08
BGM_M TRINITY_DN2546_c1_g1 7.03889250847832 0.000435722589623112 BAT TRINITY_DN107502_c0_g1 13.5432883119875 0.000188078626333518 BRO TRINITY_DN59727_c0_g1 9.97804069232093 0.0716701170724836 BGM TRINITY_DN2546_c1_g1 12.3839552919521 0.000185044621079129 OG0003249 TRINITY_DN107502_c0_g1_i1.p1 54.48 91.77 66.91 TRINITY_DN59727_c0_g1_i1.p1 54.90 91.89 67.36 TRINITY_DN2546_c1_g1_i2.p2 55.56 92.05 67.85
BGM_M TRINITY_DN117908_c0_g1 12.6805283211737 1.58740360792381e-09 BAT TRINITY_DN1099_c2_g1 19.532805252264 5.39997980133723e-14 BRO TRINITY_DN17572_c0_g1 28.4001788103761 9.75322193974179e-09 BGM TRINITY_DN117908_c0_g1 10.7147109062315 8.85025135176729e-10 OG0003250 TRINITY_DN1099_c2_g1_i2.p1 64.49 96.73 75.23 TRINITY_DN17572_c0_g1_i2.p1 62.05 94.55 72.88 TRINITY_DN117908_c0_g1_i7.p1 63.83 97.57 75.08
BGM_M TRINITY_DN1707_c2_g1 11.357551088558 0.078374515538263 BAT TRINITY_DN11660_c0_g1 8.07920152935622 0.416438720398093 BRO TRINITY_DN4488_c2_g1 24.3085545405091 0.476179869508962 BGM TRINITY_DN1707_c2_g1 10.0458088167593 0.60466740167094 OG0003251 TRINITY_DN11660_c0_g1_i1.p1 44.41 51.18 46.67 TRINITY_DN4488_c2_g1_i1.p1 45.47 51.56 47.50 TRINITY_DN1707_c2_g1_i2.p1 43.82 51.18 46.27
BGM_M TRINITY_DN7022_c0_g1 6.41383242712459 7.44967152994341e-08 BAT TRINITY_DN11861_c0_g1 2.98357567641321 0.000278792487637112 BRO TRINITY_DN99564_c0_g1 8.09328963842357 6.78952430520803e-09 BGM TRINITY_DN7022_c0_g1 2.70969736372944 0.000338098622323166 OG0003252 TRINITY_DN11861_c0_g1_i1.p3 60.22 95.62 72.02 TRINITY_DN99564_c0_g1_i3.p3 59.71 92.94 70.78 TRINITY_DN7022_c0_g1_i3.p2 61.19 96.27 72.89
BGM_M TRINITY_DN7571_c0_g2 42.6688210843468 0.471245138798346 BAT TRINITY_DN12237_c0_g1 32.12205376192 0.324500000098902 BRO TRINITY_DN9658_c0_g1 25.9972654888272 0.569005454555258 BGM TRINITY_DN7571_c0_g2 38.8280812359224 0.6159985568017 OG0003253 TRINITY_DN12237_c0_g1_i13.p1 49.60 81.85 60.35 TRINITY_DN9658_c0_g1_i1.p1 49.44 83.98 61.22 TRINITY_DN7571_c0_g2_i13.p1 49.80 83.06 60.89
BGM_M TRINITY_DN1788_c2_g1 108.308069855932 0.954280186668313 BAT TRINITY_DN12670_c0_g1 94.9155463757722 0.184339733340063 BRO TRINITY_DN190_c2_g1 140.381778721149 0.0129048101659946 BGM TRINITY_DN1788_c2_g1 72.3530067145346 0.26118486479483 OG0003254 TRINITY_DN12670_c0_g1_i1.p1 56.04 62.08 58.05 TRINITY_DN190_c2_g1_i6.p1 56.03 62.66 58.32 TRINITY_DN1788_c2_g1_i4.p1 56.03 61.81 58.04
BGM_M TRINITY_DN776_c0_g2 2203.82907365117 2.70211122831495e-101 BAT TRINITY_DN1360_c0_g1 167.061989799787 1.45282105718283e-69 BRO TRINITY_DN44092_c0_g1 359.673067424623 2.48617813736264e-83 BGM TRINITY_DN776_c0_g2 621.1722399269 2.23795166679335e-137 OG0003257 TRINITY_DN1360_c0_g1_i2.p1 52.91 95.49 67.10 TRINITY_DN44092_c0_g1_i1.p1 46.98 50.98 48.31 TRINITY_DN776_c0_g2_i6.p1 46.35 46.13 46.29
